date,state,district,pincode,demo_age_5_17,demo_age_17_,match
03-09-2025,west bengal,murshidabad,742139,0,3,False
03-09-2025,west bengal,murshidabad,742157,2,54,False
03-09-2025,west bengal,murshidabad,742171,1,10,False
03-09-2025,west bengal,murshidabad,742176,0,2,False
03-09-2025,west bengal,murshidabad,742182,1,5,False
03-09-2025,west bengal,murshidabad,742191,0,1,False
03-09-2025,west bengal,murshidabad,742230,0,1,False
03-09-2025,west bengal,murshidabad,742234,0,5,False
03-09-2025,west bengal,murshidabad,742307,0,3,False
03-09-2025,west bengal,north 24 parganas,700098,0,1,False
03-09-2025,west bengal,north 24 parganas,743246,3,0,False
03-09-2025,west bengal,paschim medinipur,721165,0,9,False
03-09-2025,west bengal,paschim medinipur,721254,0,3,False
03-09-2025,west bengal,paschim medinipur,721257,0,8,False
03-09-2025,west bengal,purba medinipur,721168,0,6,False
03-09-2025,west bengal,purba medinipur,721665,0,4,False
03-09-2025,west bengal,uttar dinajpur,733214,1,16,False
04-09-2025,andhra pradesh,alluri sitharama raju,507121,1,2,False
04-09-2025,haryana,ambala,134011,0,1,False
04-09-2025,himachal pradesh,mandi,171304,0,7,False
04-09-2025,himachal pradesh,mandi,176120,1,13,False
04-09-2025,himachal pradesh,mandi,176126,0,8,False
04-09-2025,jammu and kashmir,samba,184120,0,11,False
04-09-2025,jammu and kashmir,srinagar,191123,0,6,False
04-09-2025,jharkhand,ramgarh,825314,0,6,False
04-09-2025,jharkhand,simdega,835201,1,23,False
04-09-2025,karnataka,dakshina kannada,575027,0,1,False
04-09-2025,karnataka,koppal,584166,0,1,False
04-09-2025,karnataka,mandya,571810,0,2,False
04-09-2025,madhya pradesh,alirajpur,457893,0,15,False
04-09-2025,odisha,sambalpur,768026,0,1,False
04-09-2025,puducherry,puducherry,533464,2,7,False
04-09-2025,puducherry,puducherry,605106,0,5,False
04-09-2025,punjab,amritsar,143003,0,2,False
04-09-2025,punjab,jalandhar,144013,1,5,False
04-09-2025,punjab,jalandhar,144014,0,1,False
04-09-2025,rajasthan,ganganagar,335705,0,5,False
04-09-2025,rajasthan,udaipur,313015,0,6,False
04-09-2025,tamil nadu,chennai,600080,0,4,False
04-09-2025,tamil nadu,chennai,600112,0,3,False
04-09-2025,tamil nadu,coimbatore,642124,0,2,False
04-09-2025,tamil nadu,kancheepuram,602109,0,4,False
04-09-2025,tamil nadu,nagapattinam,610212,0,1,False
04-09-2025,tamil nadu,salem,636104,1,3,False
04-09-2025,tamil nadu,tiruchirappalli,621303,0,1,False
04-09-2025,tamil nadu,viluppuram,605502,0,7,False
03-09-2025,chhattisgarh,raipur,492006,1,17,False
03-09-2025,chhattisgarh,rajnandgaon,491666,7,28,False
03-09-2025,chhattisgarh,sukma,494115,0,8,False
03-09-2025,dadra and nagar haveli and daman and diu,daman,396220,1,1,False
03-09-2025,dadra and nagar haveli and daman and diu,daman,396220,0,4,False
03-09-2025,gujarat,gandhinagar,382715,1,0,False
03-09-2025,gujarat,gir somnath,362725,1,4,False
03-09-2025,gujarat,junagadh,362235,0,3,False
03-09-2025,gujarat,mahesana,382715,5,33,False
03-09-2025,gujarat,mahesana,382820,0,1,False
03-09-2025,gujarat,mahesana,382865,0,3,False
03-09-2025,gujarat,surat,394220,0,2,False
03-09-2025,gujarat,valsad,396215,0,1,False
03-09-2025,gujarat,valsad,396230,1,3,False
03-09-2025,jharkhand,east singhbhum,831018,0,3,False
03-09-2025,jharkhand,east singhbhum,832110,1,5,False
03-09-2025,karnataka,dakshina kannada,575027,0,1,False
03-09-2025,karnataka,vijayapura,586102,0,2,False
03-09-2025,madhya pradesh,tikamgarh,472338,4,21,False
03-09-2025,maharashtra,nagpur,440009,1,16,False
03-09-2025,maharashtra,nagpur,441002,3,17,False
03-09-2025,mizoram,lunglei,796581,1,14,False
03-09-2025,puducherry,yanam,533464,0,3,False
03-09-2025,puducherry,puducherry,673311,0,1,False
03-09-2025,punjab,jalandhar,144004,0,10,False
03-09-2025,punjab,jalandhar,144014,0,1,False
03-09-2025,rajasthan,banswara,327608,1,5,False
03-09-2025,rajasthan,ganganagar,335023,0,2,False
03-09-2025,rajasthan,ganganagar,335771,1,8,False
03-09-2025,rajasthan,pratapgarh,313611,0,22,False
03-09-2025,tamil nadu,coimbatore,642124,0,1,False
03-09-2025,tamil nadu,cuddalore,606107,0,2,False
06-09-2025,andhra pradesh,krishna,521225,0,5,False
06-09-2025,andhra pradesh,west godavari,507301,0,1,False
06-09-2025,arunachal pradesh,tirap,786631,0,2,False
06-09-2025,assam,dhemaji,786110,5,38,False
06-09-2025,assam,lakhimpur,784162,0,1,False
06-09-2025,bihar,aurangabad,824216,1,4,False
06-09-2025,bihar,banka,813116,1,8,False
06-09-2025,bihar,banka,813119,0,2,False
06-09-2025,bihar,begusarai,851119,0,1,False
06-09-2025,bihar,bhagalpur,813129,0,6,False
06-09-2025,bihar,jamui,811315,1,53,False
06-09-2025,bihar,lakhisarai,811315,8,100,False
06-09-2025,bihar,nalanda,803204,0,41,False
06-09-2025,bihar,nawada,805130,7,119,False
06-09-2025,bihar,patna,801502,0,43,False
06-09-2025,bihar,samastipur,848237,1,4,False
06-09-2025,bihar,saran,841433,0,9,False
06-09-2025,bihar,sitamarhi,843351,0,2,False
06-09-2025,chandigarh,chandigarh,160055,0,1,False
06-09-2025,chhattisgarh,bastar,494115,2,2,False
06-09-2025,chhattisgarh,bastar,494441,0,2,False
06-09-2025,chhattisgarh,bijapur,494448,0,2,False
06-09-2025,chhattisgarh,dakshin bastar dantewada,494552,0,2,False
06-09-2025,chhattisgarh,rajnandgaon,491666,9,24,False
06-09-2025,chhattisgarh,sukma,494111,6,22,False
06-09-2025,chhattisgarh,uttar bastar kanker,494665,1,4,False
06-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,2,3,False
06-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,21,26,False
06-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,1,False
06-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,1,False
06-09-2025,goa,south goa,403604,0,1,False
06-09-2025,gujarat,amreli,365565,2,11,False
06-09-2025,gujarat,amreli,365660,0,3,False
06-09-2025,gujarat,kachchh,370240,3,9,False
06-09-2025,gujarat,kachchh,370511,0,1,False
05-09-2025,uttar pradesh,azamgarh,276401,0,1,False
05-09-2025,uttar pradesh,bara banki,227301,3,6,False
05-09-2025,uttar pradesh,basti,272170,7,23,False
05-09-2025,uttar pradesh,budaun,202520,4,24,False
05-09-2025,uttar pradesh,budaun,243621,1,15,False
05-09-2025,uttar pradesh,bulandshahr,202392,7,38,False
05-09-2025,uttar pradesh,bulandshahr,202395,2,14,False
05-09-2025,uttar pradesh,bulandshahr,245403,1,14,False
05-09-2025,uttar pradesh,bulandshahr,245408,5,19,False
05-09-2025,uttar pradesh,farrukhabad,207503,7,13,False
05-09-2025,uttar pradesh,fatehpur,212662,1,3,False
05-09-2025,uttar pradesh,jaunpur,222101,1,0,False
05-09-2025,uttar pradesh,jaunpur,222103,1,3,False
05-09-2025,uttar pradesh,jaunpur,223106,1,0,False
05-09-2025,uttar pradesh,kanpur dehat,209715,2,8,False
05-09-2025,uttar pradesh,lucknow,227107,5,39,False
05-09-2025,uttar pradesh,mainpuri,205130,0,4,False
05-09-2025,uttar pradesh,mainpuri,206303,5,31,False
05-09-2025,uttar pradesh,sambhal,202421,7,44,False
05-09-2025,uttar pradesh,sambhal,243640,0,4,False
05-09-2025,uttar pradesh,unnao,229501,1,12,False
05-09-2025,uttar pradesh,unnao,229503,0,10,False
05-09-2025,uttar pradesh,unnao,229841,3,10,False
05-09-2025,uttar pradesh,unnao,229881,6,19,False
05-09-2025,uttar pradesh,unnao,241502,0,7,False
05-09-2025,west bengal,bankura,722110,1,13,False
05-09-2025,west bengal,bankura,722179,0,1,False
05-09-2025,west bengal,birbhum,731131,0,2,False
05-09-2025,west bengal,cooch behar,736180,0,6,False
05-09-2025,west bengal,dakshin dinajpur,733131,0,6,False
05-09-2025,west bengal,dakshin dinajpur,733155,0,2,False
05-09-2025,west bengal,darjeeling,734431,0,2,False
05-09-2025,west bengal,darjeeling,734436,0,1,False
05-09-2025,west bengal,hooghly,712708,0,5,False
05-09-2025,west bengal,howrah,711326,0,6,False
05-09-2025,west bengal,jalpaiguri,735138,0,8,False
05-09-2025,west bengal,jalpaiguri,735139,0,8,False
05-09-2025,west bengal,malda,732211,0,5,False
05-09-2025,west bengal,murshidabad,742180,3,15,False
05-09-2025,west bengal,murshidabad,742188,0,2,False
05-09-2025,west bengal,murshidabad,742403,1,5,False
05-09-2025,west bengal,north 24 parganas,700098,0,1,False
05-09-2025,west bengal,paschim bardhaman,713383,0,1,False
05-09-2025,west bengal,paschim medinipur,721252,2,25,False
05-09-2025,west bengal,paschim medinipur,721254,1,3,False
05-09-2025,west bengal,purba medinipur,721665,0,1,False
05-09-2025,west bengal,purba medinipur,721668,1,2,False
05-09-2025,west bengal,south 24 parganas,743385,0,1,False
06-09-2025,andhra pradesh,alluri sitharama raju,507111,0,2,False
05-09-2025,bihar,jamui,811315,4,37,False
05-09-2025,bihar,jehanabad,804454,0,3,False
05-09-2025,bihar,madhepura,852210,7,93,False
05-09-2025,bihar,munger,813321,4,44,False
05-09-2025,bihar,muzaffarpur,843139,0,1,False
05-09-2025,bihar,muzaffarpur,843141,0,6,False
05-09-2025,bihar,muzaffarpur,843143,0,7,False
05-09-2025,bihar,muzaffarpur,843144,0,8,False
05-09-2025,bihar,patna,804454,0,18,False
05-09-2025,bihar,samastipur,848111,0,8,False
05-09-2025,bihar,vaishali,844141,0,2,False
05-09-2025,chhattisgarh,bijapur,494441,0,1,False
05-09-2025,chhattisgarh,bijapur,494448,1,1,False
05-09-2025,chhattisgarh,dakshin bastar dantewada,494441,3,6,False
05-09-2025,chhattisgarh,uttar bastar kanker,494230,3,3,False
05-09-2025,chhattisgarh,uttar bastar kanker,494661,0,1,False
05-09-2025,dadra and nagar haveli and daman and diu,daman,396210,0,3,False
05-09-2025,gujarat,ahmedabad,382440,1,16,False
05-09-2025,gujarat,gir somnath,362266,0,1,False
05-09-2025,gujarat,gir somnath,362725,0,1,False
05-09-2025,gujarat,mahesana,382705,0,4,False
05-09-2025,gujarat,navsari,396424,0,1,False
05-09-2025,gujarat,rajkot,364470,0,1,False
05-09-2025,himachal pradesh,kangra,176219,0,4,False
05-09-2025,himachal pradesh,mandi,171303,0,3,False
05-09-2025,himachal pradesh,mandi,174401,0,8,False
05-09-2025,himachal pradesh,mandi,175137,0,1,False
05-09-2025,himachal pradesh,sirmaur,173022,0,14,False
05-09-2025,jammu and kashmir,samba,184120,0,1,False
05-09-2025,jammu and kashmir,udhampur,182117,0,1,False
05-09-2025,jharkhand,east singhbhum,832110,0,5,False
06-09-2025,madhya pradesh,alirajpur,457893,4,15,False
06-09-2025,madhya pradesh,barwani,451661,0,1,False
06-09-2025,madhya pradesh,sagar,470111,1,3,False
06-09-2025,madhya pradesh,tikamgarh,472338,0,19,False
06-09-2025,puducherry,puducherry,533464,1,8,False
06-09-2025,puducherry,puducherry,605105,2,0,False
06-09-2025,punjab,jalandhar,144004,3,15,False
06-09-2025,punjab,jalandhar,144012,0,2,False
06-09-2025,punjab,jalandhar,144014,0,3,False
06-09-2025,gujarat,mahesana,382732,0,6,False
06-09-2025,gujarat,mahesana,382820,0,1,False
06-09-2025,gujarat,mahesana,384212,0,7,False
06-09-2025,gujarat,mahesana,384350,1,2,False
06-09-2025,gujarat,rajkot,364490,0,4,False
06-09-2025,gujarat,vadodara,391155,0,3,False
06-09-2025,gujarat,valsad,396235,0,1,False
06-09-2025,himachal pradesh,mandi,171303,0,2,False
06-09-2025,himachal pradesh,mandi,175137,0,2,False
06-09-2025,himachal pradesh,mandi,176120,2,8,False
06-09-2025,himachal pradesh,mandi,176126,1,5,False
06-09-2025,jammu and kashmir,jammu,184120,0,12,False
06-09-2025,jammu and kashmir,srinagar,191123,0,1,False
06-09-2025,jharkhand,dumka,814145,6,54,False
06-09-2025,jharkhand,garhwa,822127,0,1,False
06-09-2025,karnataka,bidar,585415,1,4,False
06-09-2025,karnataka,dakshina kannada,575027,0,1,False
06-09-2025,karnataka,hassan,573150,0,5,False
06-09-2025,karnataka,mysuru,570024,0,1,False
06-09-2025,karnataka,vijayapura,586245,0,2,False
05-09-2025,karnataka,vijayapura,586245,0,2,False
05-09-2025,ladakh,kargil,194403,1,0,False
05-09-2025,madhya pradesh,bhopal,462013,0,1,False
05-09-2025,madhya pradesh,gwalior,474005,1,4,False
05-09-2025,madhya pradesh,tikamgarh,472338,0,7,False
05-09-2025,madhya pradesh,umaria,484552,1,0,False
05-09-2025,maharashtra,jalgaon,424209,0,3,False
05-09-2025,maharashtra,kolhapur,416117,2,1,False
05-09-2025,maharashtra,nagpur,441002,2,0,False
05-09-2025,maharashtra,palghar,401610,2,3,False
05-09-2025,odisha,kendrapara,754251,0,2,False
05-09-2025,puducherry,yanam,533464,0,1,False
05-09-2025,puducherry,puducherry,605110,1,5,False
05-09-2025,punjab,hoshiarpur,144203,0,7,False
05-09-2025,punjab,jalandhar,144012,2,4,False
05-09-2025,punjab,jalandhar,144014,1,0,False
05-09-2025,punjab,ludhiana,141124,0,4,False
04-09-2025,telangana,adilabad,504215,1,2,False
04-09-2025,telangana,nagarkurnool,509401,0,2,False
04-09-2025,uttar pradesh,baghpat,250515,3,13,False
04-09-2025,uttar pradesh,budaun,202523,19,74,False
04-09-2025,uttar pradesh,bulandshahr,202389,5,14,False
04-09-2025,uttar pradesh,bulandshahr,202394,17,71,False
04-09-2025,uttar pradesh,bulandshahr,245407,3,7,False
04-09-2025,uttar pradesh,farrukhabad,205302,8,23,False
04-09-2025,uttar pradesh,fatehpur,212623,2,5,False
04-09-2025,uttar pradesh,fatehpur,212662,0,5,False
04-09-2025,uttar pradesh,fatehpur,212666,0,2,False
04-09-2025,uttar pradesh,firozabad,205130,4,19,False
04-09-2025,uttar pradesh,firozabad,205142,3,28,False
04-09-2025,uttar pradesh,firozabad,205147,7,31,False
04-09-2025,uttar pradesh,jaunpur,222108,0,3,False
04-09-2025,uttar pradesh,jaunpur,222111,3,8,False
04-09-2025,uttar pradesh,jaunpur,223106,0,2,False
04-09-2025,uttar pradesh,lucknow,227305,2,87,False
04-09-2025,uttar pradesh,mirzapur,232221,0,1,False
04-09-2025,uttar pradesh,moradabad,202414,1,9,False
04-09-2025,uttar pradesh,prayagraj,228411,1,0,False
04-09-2025,uttar pradesh,rampur,202411,0,6,False
04-09-2025,uttar pradesh,saharanpur,247665,0,2,False
04-09-2025,uttar pradesh,saharanpur,247769,2,16,False
04-09-2025,uttar pradesh,sambhal,202414,7,22,False
04-09-2025,uttar pradesh,sultanpur,228172,2,1,False
04-09-2025,uttar pradesh,varanasi,221210,0,4,False
04-09-2025,west bengal,bankura,722110,0,4,False
04-09-2025,west bengal,bankura,722112,0,10,False
04-09-2025,west bengal,bankura,722145,2,16,False
04-09-2025,west bengal,bankura,722177,0,2,False
04-09-2025,west bengal,bankura,722179,0,5,False
04-09-2025,west bengal,cooch behar,736132,2,12,False
04-09-2025,west bengal,cooch behar,736175,1,16,False
04-09-2025,west bengal,dakshin dinajpur,733150,0,4,False
04-09-2025,west bengal,dakshin dinajpur,733153,0,10,False
04-09-2025,west bengal,darjeeling,734124,0,2,False
04-09-2025,west bengal,darjeeling,734319,0,1,False
04-09-2025,west bengal,darjeeling,734436,0,2,False
04-09-2025,west bengal,hooghly,712428,0,3,False
04-09-2025,west bengal,howrah,711326,0,11,False
04-09-2025,west bengal,howrah,711416,0,4,False
04-09-2025,west bengal,jalpaiguri,735140,0,14,False
04-09-2025,west bengal,jalpaiguri,735201,0,1,False
04-09-2025,west bengal,jhargram,721141,0,1,False
04-09-2025,west bengal,jhargram,721502,0,1,False
04-09-2025,west bengal,malda,732147,0,10,False
04-09-2025,west bengal,malda,732211,0,13,False
04-09-2025,west bengal,murshidabad,742150,0,1,False
04-09-2025,west bengal,murshidabad,742170,0,3,False
04-09-2025,west bengal,murshidabad,742230,0,1,False
04-09-2025,west bengal,murshidabad,742231,1,5,False
04-09-2025,west bengal,purba medinipur,721167,0,1,False
04-09-2025,west bengal,purba medinipur,721665,0,4,False
04-09-2025,west bengal,purba medinipur,721666,1,0,False
04-09-2025,west bengal,purba medinipur,721668,0,1,False
04-09-2025,west bengal,purulia,723162,0,4,False
04-09-2025,west bengal,south 24 parganas,743507,2,8,False
05-09-2025,andhra pradesh,alluri sitharama raju,507134,0,4,False
05-09-2025,andhra pradesh,east godavari,507129,1,4,False
05-09-2025,arunachal pradesh,upper siang,792061,0,2,False
05-09-2025,assam,dhemaji,786110,1,2,False
05-09-2025,bihar,aurangabad,824216,0,1,False
05-09-2025,bihar,banka,813118,0,4,False
05-09-2025,bihar,banka,813128,0,1,False
05-09-2025,bihar,banka,813224,0,20,False
05-09-2025,bihar,begusarai,851219,0,22,False
05-09-2025,bihar,begusarai,851225,0,2,False
05-09-2025,bihar,bhojpur,802237,0,9,False
05-09-2025,rajasthan,chittorgarh,323306,0,8,False
05-09-2025,rajasthan,pratapgarh,313605,3,52,False
05-09-2025,tamil nadu,kancheepuram,603202,1,12,False
05-09-2025,tamil nadu,nagapattinam,611118,1,2,False
05-09-2025,tamil nadu,viluppuram,605102,0,1,False
05-09-2025,tamil nadu,viluppuram,606107,0,1,False
05-09-2025,telangana,nagarkurnool,509401,0,2,False
06-09-2025,west bengal,paschim medinipur,721170,0,2,False
06-09-2025,west bengal,paschim medinipur,721466,0,11,False
06-09-2025,west bengal,purba bardhaman,713155,0,1,False
06-09-2025,west bengal,purba bardhaman,713434,0,1,False
06-09-2025,west bengal,purba medinipur,721630,2,3,False
06-09-2025,west bengal,purba medinipur,721666,0,3,False
06-09-2025,west bengal,south 24 parganas,743385,1,17,False
06-09-2025,west bengal,south 24 parganas,743398,0,2,False
06-09-2025,west bengal,uttar dinajpur,733211,0,12,False
07-09-2025,arunachal pradesh,tirap,786630,0,1,False
07-09-2025,assam,sonitpur,784185,0,1,False
07-09-2025,bihar,arwal,804430,0,1,False
07-09-2025,bihar,begusarai,851119,0,1,False
07-09-2025,bihar,muzaffarpur,843139,0,1,False
07-09-2025,bihar,muzaffarpur,843147,0,1,False
07-09-2025,bihar,muzaffarpur,843153,0,14,False
07-09-2025,bihar,muzaffarpur,843161,0,1,False
07-09-2025,bihar,nawada,805133,0,1,False
07-09-2025,bihar,samastipur,848111,0,3,False
07-09-2025,bihar,samastipur,848220,0,4,False
07-09-2025,chhattisgarh,narayanpur,494661,1,6,False
07-09-2025,chhattisgarh,raipur,492007,0,2,False
07-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,0,1,False
07-09-2025,gujarat,rajkot,364470,0,1,False
07-09-2025,rajasthan,pratapgarh,313611,1,26,False
07-09-2025,tamil nadu,chengalpattu,603202,0,3,False
07-09-2025,tamil nadu,nagapattinam,610211,1,0,False
07-09-2025,tamil nadu,theni,625582,0,2,False
07-09-2025,telangana,mancherial,504215,0,9,False
07-09-2025,telangana,suryapet,508222,0,1,False
07-09-2025,uttar pradesh,baghpat,250645,0,3,False
07-09-2025,uttar pradesh,bulandshahr,202396,0,21,False
07-09-2025,uttar pradesh,bulandshahr,245409,2,13,False
07-09-2025,uttar pradesh,farrukhabad,205302,6,9,False
07-09-2025,uttar pradesh,farrukhabad,206451,2,8,False
07-09-2025,uttar pradesh,fatehpur,212660,0,4,False
07-09-2025,uttar pradesh,firozabad,205145,4,16,False
07-09-2025,uttar pradesh,jaunpur,222102,0,2,False
07-09-2025,uttar pradesh,jaunpur,222112,0,1,False
07-09-2025,uttar pradesh,lucknow,227105,0,6,False
07-09-2025,uttar pradesh,lucknow,227305,1,4,False
07-09-2025,uttar pradesh,lucknow,227308,1,13,False
07-09-2025,uttar pradesh,mainpuri,206301,3,14,False
07-09-2025,uttar pradesh,moradabad,202415,4,13,False
07-09-2025,uttar pradesh,saharanpur,247769,0,7,False
07-09-2025,uttar pradesh,sambhal,202411,6,9,False
07-09-2025,uttar pradesh,sambhal,202412,2,20,False
07-09-2025,uttar pradesh,unnao,229881,5,15,False
07-09-2025,uttar pradesh,unnao,241501,3,11,False
07-09-2025,uttarakhand,nainital,263002,0,1,False
07-09-2025,west bengal,bankura,722110,0,2,False
07-09-2025,west bengal,bankura,722168,0,1,False
07-09-2025,west bengal,bankura,722177,0,8,False
07-09-2025,west bengal,birbhum,731213,0,2,False
07-09-2025,west bengal,cooch behar,736132,0,3,False
07-09-2025,west bengal,darjeeling,734502,0,1,False
08-09-2025,assam,lakhimpur,784162,0,1,False
08-09-2025,bihar,bhojpur,802315,0,22,False
08-09-2025,bihar,gaya,805130,0,1,False
08-09-2025,bihar,muzaffarpur,843141,1,6,False
08-09-2025,bihar,muzaffarpur,843143,3,40,False
08-09-2025,bihar,muzaffarpur,843144,2,10,False
08-09-2025,bihar,muzaffarpur,843165,0,15,False
08-09-2025,bihar,patna,801502,1,56,False
08-09-2025,bihar,patna,803206,1,7,False
08-09-2025,bihar,purnia,854206,3,53,False
08-09-2025,bihar,saharsa,852210,1,13,False
08-09-2025,bihar,saran,841105,0,1,False
08-09-2025,bihar,vaishali,844134,0,10,False
08-09-2025,bihar,vaishali,844139,0,9,False
08-09-2025,chhattisgarh,mohla-manpur-ambagarh chouki,491666,0,25,False
08-09-2025,chhattisgarh,raipur,492006,0,6,False
08-09-2025,chhattisgarh,sukma,494111,12,44,False
08-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,8,7,False
08-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,0,2,False
