,date,state,district,pincode,age_0_5,age_5_17,age_18_greater
484,31-12-2025,madhya pradesh,tikamgarh,472445,3,3,0
485,31-12-2025,madhya pradesh,ujjain,456337,20,5,0
486,31-12-2025,madhya pradesh,ujjain,456550,31,13,0
487,31-12-2025,madhya pradesh,umaria,484665,11,3,0
488,31-12-2025,madhya pradesh,vidisha,464113,8,4,0
489,31-12-2025,madhya pradesh,vidisha,464221,32,9,0
490,31-12-2025,maharashtra,ahilyanagar,422620,1,0,0
491,31-12-2025,maharashtra,akola,444102,1,0,0
492,31-12-2025,maharashtra,akola,444103,1,0,0
493,31-12-2025,maharashtra,akola,444502,1,0,0
494,31-12-2025,maharashtra,amravati,444604,0,3,0
495,31-12-2025,maharashtra,amravati,444706,0,1,0
496,31-12-2025,maharashtra,amravati,444813,1,1,0
497,31-12-2025,maharashtra,amravati,444902,1,0,0
498,31-12-2025,maharashtra,amravati,444907,2,1,0
499,31-12-2025,maharashtra,beed,413229,1,0,0
500,31-12-2025,maharashtra,beed,414204,1,1,0
501,31-12-2025,maharashtra,beed,431127,2,1,0
502,31-12-2025,maharashtra,beed,431515,7,4,0
503,31-12-2025,maharashtra,bhandara,441905,4,0,0
504,31-12-2025,maharashtra,bhandara,441907,1,0,0
505,31-12-2025,maharashtra,buldhana,443001,7,2,0
506,31-12-2025,maharashtra,buldhana,443102,1,0,0
507,31-12-2025,maharashtra,buldhana,443103,1,2,0
508,31-12-2025,maharashtra,buldhana,443201,8,0,0
509,31-12-2025,maharashtra,buldhana,443301,6,0,0
510,31-12-2025,maharashtra,buldhana,444201,2,1,0
511,31-12-2025,maharashtra,buldhana,444306,4,3,0
512,31-12-2025,maharashtra,chandrapur,441222,2,0,0
513,31-12-2025,maharashtra,chandrapur,441224,5,0,0
514,31-12-2025,maharashtra,chandrapur,441225,2,0,0
515,31-12-2025,maharashtra,chandrapur,442402,2,0,0
516,31-12-2025,maharashtra,chandrapur,442901,0,1,0
517,31-12-2025,maharashtra,dhule,424301,2,2,1
518,31-12-2025,maharashtra,dhule,424307,6,1,0
519,31-12-2025,maharashtra,dhule,424311,5,5,1
520,31-12-2025,maharashtra,gadchiroli,442605,4,0,0
521,31-12-2025,maharashtra,gadchiroli,442703,1,0,0
522,31-12-2025,maharashtra,gadchiroli,442705,2,1,0
523,31-12-2025,maharashtra,hingoli,431513,7,3,3
524,31-12-2025,maharashtra,jalgaon,424104,1,4,0
525,31-12-2025,maharashtra,jalgaon,424106,1,0,0
526,31-12-2025,maharashtra,jalgaon,424201,5,3,1
527,31-12-2025,maharashtra,jalgaon,425114,1,0,0
528,31-12-2025,maharashtra,jalgaon,425115,5,0,0
529,31-12-2025,maharashtra,jalgaon,425305,1,1,0
530,31-12-2025,maharashtra,jalgaon,425306,5,0,0
531,31-12-2025,maharashtra,jalna,431132,5,0,0
532,31-12-2025,maharashtra,jalna,431135,2,0,0
533,31-12-2025,maharashtra,jalna,431205,1,0,0
534,31-12-2025,maharashtra,kolhapur,416104,3,2,0
535,31-12-2025,maharashtra,kolhapur,416105,1,0,0
536,31-12-2025,maharashtra,kolhapur,416106,0,1,0
537,31-12-2025,maharashtra,kolhapur,416205,4,0,0
538,31-12-2025,maharashtra,kolhapur,416219,4,2,0
539,31-12-2025,maharashtra,kolhapur,416229,3,1,0
540,31-12-2025,maharashtra,kolhapur,416230,3,0,0
541,31-12-2025,maharashtra,latur,413517,14,3,0
542,31-12-2025,maharashtra,latur,413544,2,1,0
543,31-12-2025,maharashtra,mumbai,400002,2,2,0
544,31-12-2025,maharashtra,mumbai,400004,3,0,0
545,31-12-2025,maharashtra,mumbai,400006,2,0,0
546,31-12-2025,maharashtra,mumbai,400014,2,0,0
547,31-12-2025,maharashtra,mumbai,400022,4,0,0
548,31-12-2025,maharashtra,mumbai,400051,3,2,0
549,31-12-2025,maharashtra,mumbai,400059,3,1,0
550,31-12-2025,maharashtra,mumbai,400061,2,2,0
551,31-12-2025,maharashtra,mumbai,400063,2,3,0
552,31-12-2025,maharashtra,mumbai,400077,0,2,0
553,31-12-2025,maharashtra,mumbai,400092,3,1,0
554,31-12-2025,maharashtra,mumbai,400093,7,0,0
555,31-12-2025,maharashtra,mumbai,400098,1,0,0
556,31-12-2025,maharashtra,mumbai,400102,1,2,0
557,31-12-2025,maharashtra,mumbai,401209,1,0,0
558,31-12-2025,maharashtra,mumbai suburban,400053,3,1,1
559,31-12-2025,maharashtra,mumbai suburban,400058,3,1,0
560,31-12-2025,maharashtra,mumbai suburban,400068,8,3,1
561,31-12-2025,maharashtra,mumbai suburban,400069,2,1,0
562,31-12-2025,maharashtra,mumbai suburban,400075,0,2,0
563,31-12-2025,maharashtra,mumbai suburban,400076,2,2,0
564,31-12-2025,maharashtra,mumbai suburban,400084,0,2,0
565,31-12-2025,maharashtra,mumbai suburban,400088,1,2,0
566,31-12-2025,maharashtra,mumbai suburban,400095,4,8,0
567,31-12-2025,maharashtra,mumbai suburban,400103,0,1,0
568,31-12-2025,maharashtra,mumbai suburban,400104,5,4,0
569,31-12-2025,maharashtra,nagpur,440012,1,1,1
570,31-12-2025,maharashtra,nagpur,440018,0,1,1
571,31-12-2025,maharashtra,nagpur,440037,1,1,0
572,31-12-2025,maharashtra,nagpur,441103,1,0,0
573,31-12-2025,maharashtra,nagpur,441107,3,1,0
574,31-12-2025,maharashtra,nagpur,441210,3,0,0
575,31-12-2025,maharashtra,nagpur,441303,2,0,0
576,31-12-2025,maharashtra,nagpur,441404,1,0,0
577,31-12-2025,maharashtra,nagpur,441501,3,0,0
578,31-12-2025,maharashtra,nanded,431712,12,2,0
579,31-12-2025,maharashtra,nanded,431715,8,1,0
580,31-12-2025,maharashtra,nandurbar,425414,7,6,0
581,31-12-2025,maharashtra,nandurbar,425415,8,0,0
582,31-12-2025,maharashtra,nashik,422005,0,1,0
583,31-12-2025,maharashtra,nashik,422010,4,1,0
584,31-12-2025,maharashtra,nashik,422103,9,3,0
585,31-12-2025,maharashtra,nashik,422203,5,1,0
586,31-12-2025,maharashtra,nashik,422222,2,1,0
587,31-12-2025,maharashtra,nashik,422303,5,1,0
588,31-12-2025,maharashtra,nashik,422304,0,1,0
589,31-12-2025,maharashtra,nashik,423101,1,3,0
590,31-12-2025,maharashtra,nashik,423111,1,0,0
591,31-12-2025,maharashtra,nashik,423212,1,1,0
592,31-12-2025,maharashtra,nashik,423401,10,6,0
593,31-12-2025,maharashtra,palghar,401102,2,1,0
594,31-12-2025,maharashtra,palghar,401201,1,0,0
595,31-12-2025,maharashtra,palghar,401202,0,1,0
596,31-12-2025,maharashtra,palghar,401301,2,0,0
597,31-12-2025,maharashtra,palghar,401304,1,1,0
598,31-12-2025,maharashtra,palghar,401506,1,0,0
599,31-12-2025,maharashtra,palghar,401604,7,4,0
600,31-12-2025,maharashtra,palghar,401610,1,1,0
601,31-12-2025,maharashtra,parbhani,431514,16,0,0
602,31-12-2025,maharashtra,parbhani,431541,2,0,0
603,31-12-2025,maharashtra,parbhani,431720,2,1,0
604,31-12-2025,maharashtra,pune,410501,8,5,0
605,31-12-2025,maharashtra,pune,411001,5,2,0
606,31-12-2025,maharashtra,pune,411013,1,2,0
607,31-12-2025,maharashtra,pune,411017,10,7,0
608,31-12-2025,maharashtra,pune,411028,9,7,0
609,31-12-2025,maharashtra,pune,411030,3,1,0
610,31-12-2025,maharashtra,pune,411031,0,1,0
611,31-12-2025,maharashtra,pune,411058,1,2,0
612,31-12-2025,maharashtra,pune,412108,1,0,0
613,31-12-2025,maharashtra,pune,412114,2,1,0
614,31-12-2025,maharashtra,pune,412208,5,3,0
615,31-12-2025,maharashtra,pune,412209,1,1,0
616,31-12-2025,maharashtra,pune,412214,1,2,0
617,31-12-2025,maharashtra,pune,412220,1,0,0
618,31-12-2025,maharashtra,pune,412301,4,2,0
619,31-12-2025,maharashtra,pune,412304,1,0,0
620,31-12-2025,maharashtra,pune,412406,1,0,0
621,31-12-2025,maharashtra,pune,413103,0,1,0
622,31-12-2025,maharashtra,pune,413104,0,3,0
623,31-12-2025,maharashtra,pune,413115,2,1,0
624,31-12-2025,maharashtra,raigad,402110,0,1,0
625,31-12-2025,maharashtra,raigad,402201,1,0,0
626,31-12-2025,maharashtra,raigad,402303,1,0,0
627,31-12-2025,maharashtra,raigad,410206,6,6,2
628,31-12-2025,maharashtra,raigad,410218,1,0,0
629,31-12-2025,maharashtra,raigad,410220,1,0,0
630,31-12-2025,maharashtra,ratnagiri,415602,1,0,0
631,31-12-2025,maharashtra,ratnagiri,415604,5,0,0
632,31-12-2025,maharashtra,ratnagiri,415608,2,0,0
633,31-12-2025,maharashtra,ratnagiri,415621,2,0,0
634,31-12-2025,maharashtra,ratnagiri,415720,3,0,0
635,31-12-2025,maharashtra,ratnagiri,416705,1,0,0
636,31-12-2025,maharashtra,sangli,415306,3,0,0
637,31-12-2025,maharashtra,sangli,415308,1,0,0
638,31-12-2025,maharashtra,sangli,415405,1,0,0
639,31-12-2025,maharashtra,sangli,416306,1,0,0
640,31-12-2025,maharashtra,sangli,416311,0,1,0
641,31-12-2025,maharashtra,sangli,416401,3,0,0
642,31-12-2025,maharashtra,sangli,416403,1,1,0
643,31-12-2025,maharashtra,sangli,416404,4,2,0
644,31-12-2025,maharashtra,satara,412803,4,1,0
645,31-12-2025,maharashtra,satara,415023,1,0,0
646,31-12-2025,maharashtra,satara,415105,1,1,0
647,31-12-2025,maharashtra,satara,415110,0,1,0
648,31-12-2025,maharashtra,satara,415122,1,0,0
649,31-12-2025,maharashtra,satara,415501,2,2,0
650,31-12-2025,maharashtra,satara,415507,2,1,0
651,31-12-2025,maharashtra,satara,415514,0,1,0
652,31-12-2025,maharashtra,satara,415536,2,0,0
653,31-12-2025,maharashtra,sindhudurg,416510,2,0,0
654,31-12-2025,maharashtra,sindhudurg,416518,1,0,0
655,31-12-2025,maharashtra,sindhudurg,416522,0,1,0
656,31-12-2025,maharashtra,sindhudurg,416609,1,0,0
657,31-12-2025,maharashtra,solapur,413004,10,4,0
658,31-12-2025,maharashtra,solapur,413007,1,0,0
659,31-12-2025,maharashtra,solapur,413112,1,0,0
660,31-12-2025,maharashtra,solapur,413203,4,5,0
661,31-12-2025,maharashtra,solapur,413211,4,1,0
662,31-12-2025,maharashtra,solapur,413215,2,0,0
663,31-12-2025,maharashtra,solapur,413252,1,0,0
664,31-12-2025,maharashtra,solapur,413305,4,1,0
665,31-12-2025,maharashtra,solapur,413307,2,0,0
666,31-12-2025,maharashtra,solapur,413317,1,1,0
667,31-12-2025,maharashtra,solapur,413410,0,1,0
668,31-12-2025,maharashtra,thane,400601,6,2,0
669,31-12-2025,maharashtra,thane,400605,8,4,0
670,31-12-2025,maharashtra,thane,400701,5,3,0
671,31-12-2025,maharashtra,thane,400705,8,4,0
672,31-12-2025,maharashtra,thane,400706,8,5,0
673,31-12-2025,maharashtra,thane,401602,0,1,0
674,31-12-2025,maharashtra,thane,401603,0,3,0
675,31-12-2025,maharashtra,thane,421005,1,1,0
676,31-12-2025,maharashtra,thane,421102,2,5,0
677,31-12-2025,maharashtra,thane,421203,2,4,0
678,31-12-2025,maharashtra,thane,421308,1,3,0
679,31-12-2025,maharashtra,thane,421402,2,1,0
680,31-12-2025,maharashtra,thane,421603,1,0,0
681,31-12-2025,maharashtra,wardha,442101,2,1,0
682,31-12-2025,maharashtra,washim,444404,8,1,0
683,31-12-2025,maharashtra,washim,444503,4,1,0
684,31-12-2025,maharashtra,washim,444505,6,0,0
685,31-12-2025,maharashtra,yavatmal,445202,8,2,0
686,31-12-2025,maharashtra,yavatmal,445206,3,4,0
687,31-12-2025,maharashtra,yavatmal,445302,5,2,0
688,31-12-2025,maharashtra,yavatmal,445306,1,0,0
689,31-12-2025,mizoram,champhai,796321,1,4,1
690,31-12-2025,mizoram,serchhip,796181,2,0,0
691,31-12-2025,odisha,angul,759100,1,1,0
692,31-12-2025,odisha,angul,759116,0,1,0
693,31-12-2025,odisha,angul,759118,4,0,0
694,31-12-2025,odisha,angul,759132,3,3,0
695,31-12-2025,odisha,angul,759141,2,1,0
696,31-12-2025,odisha,balangir,767002,3,1,0
697,31-12-2025,odisha,balangir,767020,2,0,0
698,31-12-2025,odisha,balangir,767026,5,6,0
699,31-12-2025,odisha,balangir,767030,0,1,0
700,31-12-2025,odisha,bargarh,768032,3,3,0
701,31-12-2025,odisha,bargarh,768033,3,2,0
702,31-12-2025,odisha,bargarh,768036,7,4,0
703,31-12-2025,odisha,bargarh,768039,2,1,0
704,31-12-2025,odisha,bargarh,768115,2,2,0
705,31-12-2025,odisha,bhadrak,756112,0,1,0
706,31-12-2025,odisha,bhadrak,756116,1,1,0
707,31-12-2025,odisha,bhadrak,756122,2,0,0
708,31-12-2025,odisha,bhadrak,756125,2,2,0
709,31-12-2025,odisha,bhadrak,756127,0,1,0
710,31-12-2025,odisha,boudh,762012,1,0,0
711,31-12-2025,odisha,boudh,762013,1,0,0
712,31-12-2025,odisha,boudh,762015,1,2,0
713,31-12-2025,odisha,boudh,762024,2,0,0
714,31-12-2025,odisha,cuttack,753003,0,1,0
715,31-12-2025,odisha,cuttack,753009,0,1,0
716,31-12-2025,odisha,cuttack,753010,0,1,0
717,31-12-2025,odisha,cuttack,754002,1,0,0
718,31-12-2025,odisha,cuttack,754009,2,0,0
719,31-12-2025,odisha,cuttack,754022,1,4,0
720,31-12-2025,odisha,cuttack,754031,1,0,0
721,31-12-2025,odisha,cuttack,754035,4,1,0
722,31-12-2025,odisha,cuttack,754100,1,0,0
723,31-12-2025,odisha,cuttack,754131,2,0,0
724,31-12-2025,odisha,cuttack,754200,2,0,0
725,31-12-2025,odisha,cuttack,754203,1,0,0
726,31-12-2025,odisha,cuttack,754204,1,0,0
727,31-12-2025,odisha,cuttack,754206,0,1,0
728,31-12-2025,odisha,cuttack,754209,4,0,0
729,31-12-2025,odisha,cuttack,754290,0,1,0
730,31-12-2025,odisha,dhenkanal,759001,1,1,0
731,31-12-2025,odisha,dhenkanal,759014,1,0,0
732,31-12-2025,odisha,dhenkanal,759025,2,2,0
733,31-12-2025,odisha,gajapati,761015,0,2,0
734,31-12-2025,odisha,gajapati,761017,1,2,0
735,31-12-2025,odisha,ganjam,761008,1,2,0
736,31-12-2025,odisha,ganjam,761012,4,1,0
737,31-12-2025,odisha,ganjam,761032,4,2,0
738,31-12-2025,odisha,ganjam,761041,1,0,0
739,31-12-2025,odisha,ganjam,761042,1,0,0
740,31-12-2025,odisha,ganjam,761100,1,0,0
741,31-12-2025,odisha,ganjam,761101,2,0,0
742,31-12-2025,odisha,ganjam,761104,3,2,0
743,31-12-2025,odisha,ganjam,761110,1,0,0
744,31-12-2025,odisha,ganjam,761118,3,2,0
745,31-12-2025,odisha,ganjam,761144,1,1,0
746,31-12-2025,odisha,jajpur,755004,1,0,0
747,31-12-2025,odisha,jajpur,755006,2,0,0
748,31-12-2025,odisha,jajpur,755018,1,2,0
749,31-12-2025,odisha,jajpur,755027,1,0,0
750,31-12-2025,odisha,jagatsinghapur,754107,2,1,0
751,31-12-2025,odisha,jagatsinghapur,754139,1,0,0
752,31-12-2025,odisha,kalahandi,766012,6,1,0
753,31-12-2025,odisha,kalahandi,766015,5,0,0
754,31-12-2025,odisha,kalahandi,766036,0,2,0
755,31-12-2025,odisha,kalahandi,766037,0,8,0
756,31-12-2025,odisha,kandhamal,762029,1,0,0
757,31-12-2025,odisha,kandhamal,762100,2,1,0
758,31-12-2025,odisha,kandhamal,762103,3,3,0
759,31-12-2025,odisha,kandhamal,762104,1,0,0
760,31-12-2025,odisha,kandhamal,762107,0,2,0
761,31-12-2025,odisha,kendrapara,754211,2,2,0
762,31-12-2025,odisha,kendrapara,754214,1,2,0
763,31-12-2025,odisha,kendrapara,754216,4,0,0
764,31-12-2025,odisha,kendrapara,754217,1,1,0
765,31-12-2025,odisha,kendrapara,754240,1,2,0
766,31-12-2025,odisha,khordha,751012,1,0,0
767,31-12-2025,odisha,koraput,763008,2,0,0
768,31-12-2025,odisha,koraput,764020,0,1,0
769,31-12-2025,odisha,koraput,764036,1,2,0
770,31-12-2025,odisha,koraput,764043,1,8,0
771,31-12-2025,odisha,koraput,764056,1,1,0
772,31-12-2025,odisha,koraput,764058,0,4,0
773,31-12-2025,odisha,koraput,764063,0,1,0
774,31-12-2025,odisha,koraput,765013,1,4,0
775,31-12-2025,odisha,mayurbhanj,757020,1,1,0
776,31-12-2025,odisha,mayurbhanj,757021,2,0,0
777,31-12-2025,odisha,mayurbhanj,757025,1,1,0
778,31-12-2025,odisha,mayurbhanj,757050,1,0,0
779,31-12-2025,odisha,mayurbhanj,757087,1,3,0
780,31-12-2025,odisha,mayurbhanj,757091,0,1,0
781,31-12-2025,odisha,mayurbhanj,757092,0,1,0
782,31-12-2025,odisha,mayurbhanj,757100,1,3,0
783,31-12-2025,odisha,nayagarh,752024,1,0,0
784,31-12-2025,odisha,nayagarh,752025,1,0,0
785,31-12-2025,odisha,nayagarh,752065,1,0,0
786,31-12-2025,odisha,nayagarh,752078,0,1,0
787,31-12-2025,odisha,nayagarh,752084,3,0,0
788,31-12-2025,odisha,nayagarh,752089,1,1,0
789,31-12-2025,odisha,nuapada,766104,3,4,0
790,31-12-2025,odisha,puri,752014,3,1,0
791,31-12-2025,odisha,puri,752019,0,1,0
792,31-12-2025,odisha,puri,752030,1,0,0
793,31-12-2025,odisha,puri,752111,1,0,0
794,31-12-2025,odisha,rayagada,765025,0,4,0
795,31-12-2025,odisha,sambalpur,768106,5,4,0
796,31-12-2025,odisha,sambalpur,768109,1,0,0
797,31-12-2025,odisha,sambalpur,768113,1,0,0
798,31-12-2025,odisha,sambalpur,768228,0,3,0
799,31-12-2025,odisha,sundargarh,770015,0,1,0
800,31-12-2025,odisha,balangir,767001,0,3,0
801,31-12-2025,odisha,balangir,767030,0,1,0
802,31-12-2025,odisha,balangir,767033,1,3,0
803,31-12-2025,odisha,balangir,767037,0,1,0
804,31-12-2025,odisha,bhadrak,756112,1,0,0
805,31-12-2025,odisha,khordha,752054,1,0,0
806,31-12-2025,odisha,khordha,752102,1,0,0
807,31-12-2025,odisha,koraput,764020,1,0,0
808,31-12-2025,odisha,puri,752120,1,0,0
809,31-12-2025,odisha,rayagada,765018,0,1,0
810,31-12-2025,odisha,sambalpur,768004,1,0,0
811,31-12-2025,puducherry,puducherry,605003,2,0,0
812,31-12-2025,puducherry,puducherry,605004,1,0,0
813,31-12-2025,puducherry,puducherry,605011,1,0,0
814,31-12-2025,puducherry,puducherry,605105,0,1,0
815,31-12-2025,puducherry,puducherry,605107,1,0,0
816,31-12-2025,punjab,amritsar,143109,1,0,0
817,31-12-2025,punjab,amritsar,143112,0,1,0
818,31-12-2025,punjab,bathinda,151003,0,1,0
819,31-12-2025,punjab,bathinda,151301,2,1,0
820,31-12-2025,punjab,bathinda,151302,1,0,0
821,31-12-2025,punjab,faridkot,151203,0,1,0
822,31-12-2025,punjab,faridkot,151204,1,0,0
823,31-12-2025,punjab,fatehgarh sahib,147203,0,2,0
824,31-12-2025,punjab,fazilka,152116,2,8,0
825,31-12-2025,punjab,fazilka,152123,1,0,0
826,31-12-2025,punjab,fazilka,152132,0,2,0
827,31-12-2025,punjab,ferozepur,142043,0,1,0
828,31-12-2025,punjab,ferozepur,152004,0,1,0
829,31-12-2025,punjab,gurdaspur,143505,1,1,0
830,31-12-2025,punjab,gurdaspur,143516,1,0,0
831,31-12-2025,punjab,gurdaspur,143519,1,1,0
832,31-12-2025,punjab,gurdaspur,143602,0,3,0
833,31-12-2025,punjab,hoshiarpur,144209,1,0,0
834,31-12-2025,punjab,hoshiarpur,146001,4,5,0
835,31-12-2025,punjab,jalandhar,144005,1,0,0
836,31-12-2025,punjab,jalandhar,144020,0,1,0
837,31-12-2025,punjab,jalandhar,144026,1,0,0
838,31-12-2025,punjab,jalandhar,144036,0,1,0
839,31-12-2025,punjab,jalandhar,144040,1,1,0
840,31-12-2025,punjab,jalandhar,144041,1,0,0
841,31-12-2025,punjab,kapurthala,144402,1,0,0
842,31-12-2025,punjab,ludhiana,141010,2,7,0
843,31-12-2025,punjab,ludhiana,141014,1,2,1
844,31-12-2025,punjab,ludhiana,141115,1,0,0
845,31-12-2025,punjab,ludhiana,141421,1,4,0
846,31-12-2025,punjab,ludhiana,142035,1,0,0
847,31-12-2025,punjab,pathankot,145027,1,0,0
848,31-12-2025,punjab,patiala,140701,1,0,0
849,31-12-2025,punjab,patiala,147104,1,0,0
850,31-12-2025,punjab,patiala,147201,3,2,0
851,31-12-2025,punjab,patiala,147202,1,2,0
852,31-12-2025,punjab,rupnagar,140001,0,1,0
853,31-12-2025,punjab,rupnagar,140115,0,1,0
854,31-12-2025,punjab,rupnagar,140116,1,0,0
855,31-12-2025,punjab,rupnagar,140117,1,1,0
856,31-12-2025,punjab,sangrur,148028,0,1,0
857,31-12-2025,punjab,sangrur,148030,0,1,0
858,31-12-2025,punjab,sangrur,148106,1,1,0
859,31-12-2025,punjab,sri muktsar sahib,152031,0,1,0
860,31-12-2025,punjab,sri muktsar sahib,152101,0,2,0
861,31-12-2025,punjab,sri muktsar sahib,152107,2,1,0
862,31-12-2025,rajasthan,ajmer,305206,3,3,0
863,31-12-2025,rajasthan,ajmer,305401,3,3,0
864,31-12-2025,rajasthan,ajmer,305402,4,0,0
865,31-12-2025,rajasthan,ajmer,305403,4,4,0
866,31-12-2025,rajasthan,ajmer,305404,3,2,0
867,31-12-2025,rajasthan,ajmer,305622,1,2,0
868,31-12-2025,rajasthan,ajmer,305802,4,2,0
869,31-12-2025,rajasthan,ajmer,305816,0,2,0
870,31-12-2025,rajasthan,alwar,301024,11,16,0
871,31-12-2025,rajasthan,alwar,301026,7,9,0
872,31-12-2025,rajasthan,alwar,301411,9,14,6
873,31-12-2025,rajasthan,alwar,301414,3,4,0
874,31-12-2025,rajasthan,alwar,301416,1,2,0
875,31-12-2025,rajasthan,alwar,301706,0,3,0
876,31-12-2025,rajasthan,alwar,321606,7,4,0
877,31-12-2025,rajasthan,banswara,327001,11,29,0
878,31-12-2025,rajasthan,banswara,327022,2,6,0
879,31-12-2025,rajasthan,banswara,327027,4,12,0
880,31-12-2025,rajasthan,banswara,327601,0,14,0
881,31-12-2025,rajasthan,banswara,327801,14,16,1
882,31-12-2025,rajasthan,baran,325202,6,14,0
883,31-12-2025,rajasthan,baran,325206,1,1,0
884,31-12-2025,rajasthan,baran,325222,10,6,0
885,31-12-2025,rajasthan,barmer,344011,5,8,0
886,31-12-2025,rajasthan,barmer,344021,7,6,0
887,31-12-2025,rajasthan,barmer,344024,1,1,0
888,31-12-2025,rajasthan,barmer,344035,12,5,0
889,31-12-2025,rajasthan,barmer,344702,31,37,3
890,31-12-2025,rajasthan,barmer,344708,7,4,0
891,31-12-2025,rajasthan,bharatpur,321202,8,1,0
892,31-12-2025,rajasthan,bharatpur,321301,1,10,0
893,31-12-2025,rajasthan,bharatpur,321406,2,8,0
894,31-12-2025,rajasthan,bharatpur,321407,0,9,0
895,31-12-2025,rajasthan,bharatpur,321602,2,18,0
896,31-12-2025,rajasthan,bhilwara,311022,1,5,0
897,31-12-2025,rajasthan,bhilwara,311026,5,3,0
898,31-12-2025,rajasthan,bhilwara,311030,3,2,0
899,31-12-2025,rajasthan,bhilwara,311201,7,8,0
900,31-12-2025,rajasthan,bhilwara,311202,5,6,0
901,31-12-2025,rajasthan,bhilwara,311203,7,1,0
902,31-12-2025,rajasthan,bhilwara,311404,19,10,0
903,31-12-2025,rajasthan,bhilwara,311407,6,2,0
904,31-12-2025,rajasthan,bhilwara,311601,4,4,0
905,31-12-2025,rajasthan,bhilwara,311602,0,3,0
906,31-12-2025,rajasthan,bhilwara,311803,2,6,0
907,31-12-2025,rajasthan,bhilwara,311806,0,4,0
908,31-12-2025,rajasthan,bikaner,334603,15,21,0
909,31-12-2025,rajasthan,bikaner,334604,2,9,0
910,31-12-2025,rajasthan,bikaner,334803,12,39,1
911,31-12-2025,rajasthan,bundi,323025,2,5,0
912,31-12-2025,rajasthan,bundi,323601,1,2,0
913,31-12-2025,rajasthan,bundi,323602,8,0,0
914,31-12-2025,rajasthan,chittorgarh,312021,2,1,0
915,31-12-2025,rajasthan,chittorgarh,312024,6,2,0
916,31-12-2025,rajasthan,chittorgarh,312204,2,5,0
917,31-12-2025,rajasthan,chittorgarh,312205,3,1,0
918,31-12-2025,rajasthan,chittorgarh,312404,0,1,0
919,31-12-2025,rajasthan,chittorgarh,323304,1,2,0
920,31-12-2025,rajasthan,churu,331022,6,20,0
921,31-12-2025,rajasthan,churu,331505,5,4,0
922,31-12-2025,rajasthan,churu,331811,0,1,0
923,31-12-2025,rajasthan,dausa,303323,1,1,0
924,31-12-2025,rajasthan,dausa,303504,2,3,0
925,31-12-2025,rajasthan,dausa,303510,2,2,0
926,31-12-2025,rajasthan,dausa,321609,7,3,0
927,31-12-2025,rajasthan,dholpur,328001,6,13,1
928,31-12-2025,rajasthan,dholpur,328021,8,20,0
929,31-12-2025,rajasthan,dholpur,328022,16,17,0
930,31-12-2025,rajasthan,dholpur,328026,8,5,0
931,31-12-2025,rajasthan,dholpur,328028,2,6,0
932,31-12-2025,rajasthan,dholpur,328031,3,7,0
933,31-12-2025,rajasthan,dholpur,328041,6,2,0
934,31-12-2025,rajasthan,dungarpur,314021,0,1,0
935,31-12-2025,rajasthan,dungarpur,314025,5,3,0
936,31-12-2025,rajasthan,dungarpur,314027,1,7,0
937,31-12-2025,rajasthan,dungarpur,314804,2,9,0
938,31-12-2025,rajasthan,ganganagar,335021,5,4,0
939,31-12-2025,rajasthan,ganganagar,335023,0,1,0
940,31-12-2025,rajasthan,ganganagar,335037,8,2,0
941,31-12-2025,rajasthan,ganganagar,335039,2,4,0
942,31-12-2025,rajasthan,ganganagar,335062,20,1,0
943,31-12-2025,rajasthan,hanumangarh,335063,3,3,0
944,31-12-2025,rajasthan,hanumangarh,335501,7,2,0
945,31-12-2025,rajasthan,hanumangarh,335526,11,2,0
946,31-12-2025,rajasthan,jaipur,302013,6,7,1
947,31-12-2025,rajasthan,jaipur,302027,13,13,0
948,31-12-2025,rajasthan,jaipur,302028,2,6,0
949,31-12-2025,rajasthan,jaipur,303007,4,2,0
950,31-12-2025,rajasthan,jaipur,303104,3,11,0
951,31-12-2025,rajasthan,jaipur,303105,3,3,0
952,31-12-2025,rajasthan,jaipur,303110,10,5,0
953,31-12-2025,rajasthan,jaipur,303120,4,16,0
954,31-12-2025,rajasthan,jaipur,303121,0,3,0
955,31-12-2025,rajasthan,jaipur,303305,4,13,0
956,31-12-2025,rajasthan,jaipur,303604,6,3,0
957,31-12-2025,rajasthan,jaipur,303702,7,2,0
958,31-12-2025,rajasthan,jaipur,303704,5,4,0
