date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-09-2025,rajasthan,chittorgarh,312604,1,0,0
01-09-2025,rajasthan,jalore,307515,0,2,0
01-09-2025,rajasthan,jalore,343032,11,18,0
01-09-2025,rajasthan,jalore,343039,0,1,0
01-09-2025,rajasthan,jalore,343041,24,32,0
01-09-2025,rajasthan,jalore,343042,11,2,0
01-09-2025,rajasthan,jhunjhunu,331028,1,1,0
01-09-2025,rajasthan,jhunjhunu,333001,6,4,0
01-09-2025,rajasthan,jhunjhunu,333022,2,0,0
01-09-2025,rajasthan,jhunjhunu,333033,0,2,0
01-09-2025,rajasthan,jhunjhunu,333502,1,2,0
01-09-2025,rajasthan,jhunjhunu,333515,2,0,0
01-09-2025,rajasthan,jhunjhunu,333707,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629158,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629167,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629168,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629171,0,1,0
01-09-2025,tamil nadu,kanniyakumari,629401,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629602,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629702,6,0,0
01-09-2025,tamil nadu,tirupathur,635653,1,0,0
01-09-2025,tamil nadu,tirupathur,635751,3,0,0
01-09-2025,tamil nadu,thiruvallur,600062,6,1,0
01-09-2025,tamil nadu,thiruvallur,600068,4,1,0
01-09-2025,tamil nadu,thiruvallur,600087,3,0,0
01-09-2025,tamil nadu,thiruvallur,600110,0,1,0
01-09-2025,tamil nadu,thiruvallur,600124,2,1,0
01-09-2025,tamil nadu,thiruvallur,601203,4,1,0
01-09-2025,tamil nadu,thiruvallur,602021,2,0,0
01-09-2025,tamil nadu,thiruvallur,602025,2,1,0
01-09-2025,tamil nadu,thiruvallur,631205,2,0,0
01-09-2025,tamil nadu,thiruvallur,631207,5,1,0
01-09-2025,tamil nadu,thiruvallur,631208,1,1,0
01-09-2025,tamil nadu,viluppuram,604001,4,0,0
01-09-2025,tamil nadu,viluppuram,604210,1,0,0
01-09-2025,tamil nadu,viluppuram,604306,1,0,0
01-09-2025,tamil nadu,viluppuram,604307,1,0,0
01-09-2025,tamil nadu,viluppuram,605501,1,0,0
01-09-2025,tamil nadu,viluppuram,605602,3,0,0
01-09-2025,tamil nadu,viluppuram,605759,1,0,0
01-09-2025,tamil nadu,viluppuram,605766,3,0,0
01-09-2025,tamil nadu,viluppuram,605803,1,0,0
01-09-2025,tamil nadu,viluppuram,606102,4,0,0
01-09-2025,tamil nadu,viluppuram,606201,3,0,0
01-09-2025,tamil nadu,viluppuram,606206,1,0,0
01-09-2025,tamil nadu,viluppuram,606401,4,1,0
01-09-2025,tamil nadu,viluppuram,607204,1,0,0
01-09-2025,odisha,jagatsinghapur,754102,2,0,0
01-09-2025,odisha,jagatsinghapur,754139,2,0,0
01-09-2025,odisha,jajpur,755009,3,0,0
01-09-2025,odisha,jajpur,755014,1,1,0
01-09-2025,odisha,jajpur,755019,2,1,0
01-09-2025,odisha,jajpur,755024,1,0,0
01-09-2025,odisha,jajpur,755043,2,1,0
01-09-2025,odisha,keonjhar,756121,2,0,0
01-09-2025,odisha,keonjhar,758027,2,1,0
01-09-2025,odisha,keonjhar,758029,4,1,0
01-09-2025,odisha,keonjhar,758030,5,2,0
01-09-2025,odisha,keonjhar,758032,3,1,0
01-09-2025,odisha,keonjhar,758034,3,1,0
01-09-2025,odisha,khordha,751005,1,0,0
01-09-2025,odisha,khordha,751024,1,0,0
01-09-2025,odisha,khordha,752030,1,0,0
01-09-2025,odisha,khordha,752056,0,1,0
01-09-2025,odisha,khordha,752100,3,0,0
01-09-2025,odisha,nabarangpur,764058,5,2,0
01-09-2025,odisha,nabarangpur,764073,17,10,0
01-09-2025,odisha,nabarangpur,764075,4,1,0
01-09-2025,odisha,nabarangpur,764076,6,4,0
01-09-2025,odisha,nabarangpur,764085,0,1,0
01-09-2025,odisha,sonepur,767018,9,3,0
01-09-2025,odisha,sundargarh,769012,0,1,0
01-09-2025,odisha,sundargarh,769013,0,1,0
01-09-2025,odisha,sundargarh,770015,3,1,0
01-09-2025,odisha,sundargarh,770017,8,0,0
01-09-2025,odisha,sundargarh,770022,1,0,0
01-09-2025,odisha,sundargarh,770035,6,2,0
01-09-2025,punjab,ferozepur,152024,0,1,0
01-09-2025,rajasthan,chittorgarh,312613,2,1,0
01-09-2025,rajasthan,chittorgarh,312901,0,1,0
01-09-2025,rajasthan,jalore,343025,2,1,0
01-09-2025,rajasthan,jalore,343030,7,7,0
01-09-2025,rajasthan,jalore,343040,15,13,0
01-09-2025,rajasthan,jhunjhunu,333011,2,0,0
01-09-2025,rajasthan,jhunjhunu,333025,2,0,0
01-09-2025,rajasthan,jhunjhunu,333027,3,0,0
01-09-2025,rajasthan,jhunjhunu,333504,4,0,1
01-09-2025,rajasthan,jhunjhunu,333514,0,2,0
01-09-2025,tamil nadu,kanniyakumari,629165,2,0,0
01-09-2025,tamil nadu,kanniyakumari,629178,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629251,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629502,3,0,0
01-09-2025,tamil nadu,kanniyakumari,629802,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629803,2,0,0
01-09-2025,tamil nadu,tirupathur,635601,5,0,0
01-09-2025,tamil nadu,tirupathur,635652,1,0,0
01-09-2025,tamil nadu,tirupathur,635752,1,0,0
01-09-2025,tamil nadu,tirupathur,635754,1,0,0
01-09-2025,tamil nadu,tirupathur,635801,1,0,0
01-09-2025,tamil nadu,thiruvallur,600019,7,0,0
01-09-2025,tamil nadu,thiruvallur,600052,1,1,0
01-09-2025,tamil nadu,thiruvallur,600058,1,0,0
01-09-2025,tamil nadu,thiruvallur,600065,1,0,0
01-09-2025,tamil nadu,thiruvallur,600067,1,0,0
01-09-2025,tamil nadu,thiruvallur,600095,8,1,0
01-09-2025,tamil nadu,thiruvallur,601206,1,0,0
01-09-2025,tamil nadu,thiruvallur,602024,5,0,0
01-09-2025,tamil nadu,thiruvallur,631203,1,0,0
01-09-2025,tamil nadu,thiruvallur,631301,3,1,0
01-09-2025,tamil nadu,viluppuram,604204,2,0,0
01-09-2025,tamil nadu,viluppuram,604207,2,0,0
01-09-2025,tamil nadu,viluppuram,604302,2,1,0
01-09-2025,tamil nadu,viluppuram,604303,1,1,0
01-09-2025,tamil nadu,viluppuram,605103,1,0,0
01-09-2025,tamil nadu,viluppuram,605109,1,0,0
01-09-2025,tamil nadu,viluppuram,605301,1,0,0
01-09-2025,tamil nadu,viluppuram,605601,2,0,0
01-09-2025,tamil nadu,viluppuram,605701,4,1,0
01-09-2025,tamil nadu,viluppuram,605702,3,1,0
01-09-2025,tamil nadu,viluppuram,605751,1,0,0
01-09-2025,tamil nadu,viluppuram,606204,1,0,0
01-09-2025,assam,sivasagar,785640,2,2,0
01-09-2025,assam,sivasagar,785663,1,0,0
01-09-2025,assam,sivasagar,785667,1,0,0
01-09-2025,assam,sivasagar,785683,1,0,0
01-09-2025,assam,sivasagar,785690,1,0,0
01-09-2025,assam,sivasagar,785692,1,0,0
01-09-2025,assam,south salmara mancachar,783128,0,3,1
01-09-2025,bihar,sheikhpura,811103,2,0,0
01-09-2025,chhattisgarh,manendragarh-chirmiri-bharatpur (m c b),497557,2,1,0
01-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1,0,0
01-09-2025,gujarat,ahmedabad,380004,0,2,0
01-09-2025,gujarat,ahmedabad,380008,1,0,0
01-09-2025,gujarat,ahmedabad,380024,1,1,0
01-09-2025,gujarat,ahmedabad,380061,0,1,0
01-09-2025,gujarat,banas kantha,385410,2,1,0
01-09-2025,gujarat,banas kantha,385505,0,1,0
01-09-2025,gujarat,banas kantha,385510,4,3,0
01-09-2025,gujarat,banas kantha,385520,15,0,0
01-09-2025,gujarat,banas kantha,385535,17,26,0
01-09-2025,gujarat,banas kantha,385566,8,5,0
01-09-2025,gujarat,banas kantha,385575,10,6,0
01-09-2025,jammu and kashmir,budgam,193411,8,5,0
01-09-2025,jammu and kashmir,shopian,192303,8,1,0
01-09-2025,jharkhand,hazaribagh,825402,1,0,0
01-09-2025,jharkhand,sahebganj,816101,3,0,0
01-09-2025,karnataka,bagalkote,587114,1,0,0
01-09-2025,karnataka,bagalkote,587118,1,1,0
01-09-2025,karnataka,bagalkote,587155,2,1,0
01-09-2025,karnataka,bagalkote,587202,2,0,0
01-09-2025,karnataka,bagalkote,587301,9,3,0
01-09-2025,karnataka,bagalkote,587330,6,1,0
01-09-2025,karnataka,bengaluru rural,562114,1,3,0
01-09-2025,karnataka,chamarajanagar,571128,1,0,0
01-09-2025,karnataka,chamarajanagar,571440,7,0,0
01-09-2025,karnataka,chamarajanagar,571442,1,0,0
01-09-2025,karnataka,chamarajanagar,571440,1,1,0
01-09-2025,karnataka,chikkamagaluru,577135,1,0,0
01-09-2025,karnataka,chikkamagaluru,577137,0,1,0
01-09-2025,karnataka,chikkamagaluru,577228,3,0,0
01-09-2025,karnataka,chikkaballapura,561211,2,0,0
01-09-2025,karnataka,chikkaballapura,561228,0,2,0
01-09-2025,karnataka,chikkamagaluru,577102,1,0,0
01-09-2025,karnataka,davanagere,577213,1,2,0
01-09-2025,karnataka,davanagere,577215,4,0,0
01-09-2025,karnataka,davanagere,577218,2,0,0
01-09-2025,karnataka,davanagere,577223,2,0,0
01-09-2025,karnataka,davanagere,577514,3,0,0
01-09-2025,karnataka,davanagere,577544,3,0,0
01-09-2025,karnataka,davanagere,577552,1,0,0
01-09-2025,karnataka,hassan,573102,1,0,0
01-09-2025,karnataka,hassan,573112,0,1,0
01-09-2025,karnataka,hassan,573122,0,1,0
01-09-2025,karnataka,hassan,573135,1,0,0
01-09-2025,karnataka,hassan,573219,1,0,0
01-09-2025,karnataka,shivamogga,577202,0,1,0
01-09-2025,karnataka,shivamogga,577211,2,0,0
01-09-2025,karnataka,shivamogga,577301,0,1,0
01-09-2025,karnataka,shivamogga,577415,0,1,0
01-09-2025,karnataka,shivamogga,577431,1,0,0
01-09-2025,karnataka,shivamogga,577447,1,0,0
01-09-2025,karnataka,tumakuru,561202,1,0,0
01-09-2025,karnataka,tumakuru,572103,1,0,0
01-09-2025,karnataka,tumakuru,572115,3,0,0
01-09-2025,karnataka,tumakuru,572141,2,0,0
01-09-2025,karnataka,tumakuru,572217,2,0,0
01-09-2025,karnataka,tumakuru,572221,1,0,0
01-09-2025,karnataka,tumakuru,572222,1,0,0
01-09-2025,kerala,kasaragod,671542,1,0,0
01-09-2025,madhya pradesh,ashoknagar,473331,20,2,0
01-09-2025,madhya pradesh,ashoknagar,473443,23,5,0
01-09-2025,madhya pradesh,ashoknagar,473446,11,0,0
01-09-2025,madhya pradesh,harda,461331,5,3,0
01-09-2025,madhya pradesh,harda,461444,2,0,0
01-09-2025,madhya pradesh,narsimhapur,487001,11,4,0
01-09-2025,madhya pradesh,narsimhapur,487330,4,4,0
01-09-2025,madhya pradesh,narsimhapur,487551,5,1,0
01-09-2025,madhya pradesh,narsimhapur,487555,4,2,0
01-09-2025,madhya pradesh,narsimhapur,487661,3,0,0
01-09-2025,madhya pradesh,narsimhapur,487881,6,0,0
01-09-2025,maharashtra,buldhana,443203,0,1,0
01-09-2025,maharashtra,buldhana,443404,0,1,0
01-09-2025,maharashtra,buldhana,444312,1,0,0
01-09-2025,maharashtra,gondia,441702,4,0,0
01-09-2025,maharashtra,gondia,441801,2,0,0
01-09-2025,maharashtra,gondia,441901,4,0,0
01-09-2025,maharashtra,gondia,441902,5,1,0
01-09-2025,maharashtra,gondia,441916,3,1,0
01-09-2025,maharashtra,gondia,441902,1,0,0
01-09-2025,maharashtra,nandurbar,425413,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515110,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515144,2,0,0
01-09-2025,andhra pradesh,ananthapuramu,515154,2,0,0
01-09-2025,andhra pradesh,ananthapuramu,515159,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515581,2,0,0
01-09-2025,andhra pradesh,ananthapuramu,515731,0,1,0
01-09-2025,andhra pradesh,ananthapuramu,515741,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515775,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515812,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515865,3,0,0
01-09-2025,andhra pradesh,ananthapuramu,515123,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515408,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515531,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515672,0,1,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533251,2,0,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533255,1,0,0
01-09-2025,uttar pradesh,firozabad,224164,2,4,0
01-09-2025,uttar pradesh,firozabad,224189,1,0,0
01-09-2025,uttar pradesh,firozabad,224203,0,1,0
01-09-2025,uttar pradesh,firozabad,224204,8,4,0
01-09-2025,uttar pradesh,firozabad,224205,1,0,0
01-09-2025,uttar pradesh,firozabad,224209,3,3,0
01-09-2025,uttar pradesh,firozabad,224225,0,1,0
01-09-2025,uttar pradesh,mahrajganj,273151,3,9,0
01-09-2025,uttar pradesh,mahrajganj,273155,5,16,0
01-09-2025,uttar pradesh,mahrajganj,273158,3,8,0
01-09-2025,uttar pradesh,mahrajganj,273302,3,8,0
01-09-2025,west bengal,darjeeling,734426,1,1,0
01-09-2025,west bengal,malda,732102,2,0,0
01-09-2025,west bengal,malda,732123,0,2,0
01-09-2025,west bengal,malda,732205,3,3,0
01-09-2025,west bengal,malda,732214,1,0,0
01-09-2025,west bengal,purulia,723201,4,7,0
01-09-2025,mizoram,siaha,796901,2,3,0
01-09-2025,odisha,angul,759040,1,0,0
01-09-2025,odisha,angul,759118,1,0,0
01-09-2025,odisha,boudh,762016,3,0,0
01-09-2025,odisha,bargarh,768110,1,0,0
01-09-2025,odisha,jajpur,754023,1,0,0
01-09-2025,odisha,jajpur,754024,2,0,0
01-09-2025,odisha,jajpur,755008,1,0,0
01-09-2025,odisha,jajpur,755016,2,1,0
01-09-2025,odisha,jajpur,755018,1,1,0
01-09-2025,odisha,jajpur,755023,6,4,0
01-09-2025,odisha,keonjhar,758018,15,2,0
01-09-2025,odisha,keonjhar,758025,2,1,0
01-09-2025,odisha,keonjhar,758038,2,0,0
01-09-2025,odisha,keonjhar,758081,4,0,0
01-09-2025,odisha,khordha,751012,1,0,0
01-09-2025,odisha,khordha,751018,0,1,0
01-09-2025,odisha,khordha,752020,3,0,0
01-09-2025,odisha,khordha,752021,1,1,0
01-09-2025,odisha,khordha,752023,2,0,0
01-09-2025,odisha,khordha,752031,1,0,0
01-09-2025,odisha,khordha,752035,3,1,0
01-09-2025,odisha,khordha,752050,3,0,0
01-09-2025,odisha,khordha,752055,0,1,0
01-09-2025,odisha,khordha,752062,2,0,0
01-09-2025,odisha,khordha,754001,1,0,0
01-09-2025,odisha,khordha,754005,3,1,0
01-09-2025,odisha,nabarangpur,764070,7,0,0
01-09-2025,odisha,nabarangpur,764072,13,6,0
01-09-2025,odisha,nabarangpur,764074,1,0,0
01-09-2025,odisha,sonepur,767016,5,2,0
01-09-2025,odisha,sonepur,767017,3,0,0
01-09-2025,odisha,sonepur,767020,1,0,0
01-09-2025,odisha,sonepur,767045,1,0,0
01-09-2025,odisha,sundargarh,769001,2,0,0
01-09-2025,odisha,sundargarh,769005,1,0,0
01-09-2025,odisha,sundargarh,769006,1,0,0
01-09-2025,odisha,sundargarh,769043,2,0,0
01-09-2025,odisha,sundargarh,770016,9,0,0
01-09-2025,odisha,sundargarh,770037,8,3,0
01-09-2025,odisha,sundargarh,770039,6,1,0
01-09-2025,odisha,sundargarh,770041,1,1,0
01-09-2025,odisha,sundargarh,770043,6,0,0
01-09-2025,odisha,sundargarh,770051,5,0,0
01-09-2025,odisha,sundargarh,770073,1,1,0
01-09-2025,odisha,angul,759022,1,0,0
01-09-2025,odisha,jajpur,755050,1,1,0
01-09-2025,punjab,ferozepur,142047,1,0,0
01-09-2025,punjab,shahid bhagat singh nagar,144505,1,0,0
01-09-2025,rajasthan,chittorgarh,312001,2,0,0
01-09-2025,rajasthan,dholpur,328023,1,0,0
01-09-2025,rajasthan,jalore,307029,12,1,0
01-09-2025,rajasthan,jalore,343021,1,0,0
01-09-2025,rajasthan,jalore,343023,1,1,0
01-09-2025,rajasthan,jalore,343029,5,5,0
01-09-2025,rajasthan,jalore,343048,1,3,0
01-09-2025,rajasthan,jalore,343049,4,3,0
01-09-2025,rajasthan,jhunjhunu,331027,5,1,0
01-09-2025,rajasthan,jhunjhunu,333021,2,2,0
01-09-2025,rajasthan,jhunjhunu,333024,1,0,0
01-09-2025,rajasthan,jhunjhunu,333026,6,5,0
01-09-2025,rajasthan,jhunjhunu,333028,0,2,0
01-09-2025,rajasthan,jhunjhunu,333031,5,1,0
01-09-2025,rajasthan,jhunjhunu,333042,2,2,0
01-09-2025,rajasthan,jhunjhunu,333053,5,0,0
01-09-2025,rajasthan,jhunjhunu,333305,1,1,0
01-09-2025,rajasthan,jhunjhunu,333501,4,1,0
01-09-2025,tamil nadu,kanniyakumari,629001,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629159,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629177,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629179,1,0,0
01-09-2025,tamil nadu,kanniyakumari,629501,2,0,0
01-09-2025,tamil nadu,tirupathur,635815,1,0,0
01-09-2025,tamil nadu,tirupathur,635852,2,0,0
01-09-2025,tamil nadu,tirupathur,635901,2,0,0
01-09-2025,tamil nadu,thiruvallur,600037,6,0,0
01-09-2025,tamil nadu,thiruvallur,600051,2,0,0
01-09-2025,tamil nadu,thiruvallur,600054,1,0,0
01-09-2025,tamil nadu,thiruvallur,600056,5,2,0
01-09-2025,tamil nadu,thiruvallur,600071,3,1,0
01-09-2025,tamil nadu,thiruvallur,600116,5,0,0
01-09-2025,tamil nadu,thiruvallur,600120,1,0,0
01-09-2025,tamil nadu,thiruvallur,600123,1,0,0
01-09-2025,tamil nadu,thiruvallur,601101,0,1,0
01-09-2025,tamil nadu,thiruvallur,601102,3,1,0
01-09-2025,tamil nadu,thiruvallur,601205,1,0,0
01-09-2025,tamil nadu,thiruvallur,602001,3,0,0
01-09-2025,tamil nadu,thiruvallur,602023,4,0,0
01-09-2025,tamil nadu,thiruvallur,631209,5,0,0
01-09-2025,tamil nadu,thiruvallur,631302,3,0,0
01-09-2025,tamil nadu,viluppuram,604102,1,0,0
01-09-2025,tamil nadu,viluppuram,604151,2,0,0
01-09-2025,tamil nadu,viluppuram,604201,2,0,0
01-09-2025,tamil nadu,viluppuram,604203,1,0,0
01-09-2025,tamil nadu,viluppuram,605102,1,0,0
01-09-2025,tamil nadu,viluppuram,605106,1,0,0
01-09-2025,tamil nadu,viluppuram,605108,1,0,0
01-09-2025,tamil nadu,viluppuram,605757,1,0,0
01-09-2025,tamil nadu,viluppuram,605802,1,0,0
01-09-2025,tamil nadu,viluppuram,606301,0,1,0
01-09-2025,tamil nadu,viluppuram,607101,1,0,0
01-09-2025,tamil nadu,viluppuram,607202,3,0,0
01-09-2025,assam,sivasagar,785662,1,0,0
01-09-2025,assam,sivasagar,785664,0,1,0
01-09-2025,assam,sivasagar,785674,1,0,0
01-09-2025,assam,sivasagar,785684,1,0,0
01-09-2025,assam,sivasagar,785685,1,1,0
01-09-2025,assam,sivasagar,785697,1,0,0
01-09-2025,chhattisgarh,manendragarh-chirmiri-bharatpur (m c b),497778,0,2,0
01-09-2025,gujarat,banas kantha,385210,3,0,0
01-09-2025,gujarat,banas kantha,385320,9,11,1
01-09-2025,gujarat,banas kantha,385515,1,1,0
01-09-2025,gujarat,banas kantha,385540,0,7,0
01-09-2025,gujarat,banas kantha,385550,7,5,4
01-09-2025,gujarat,banas kantha,385560,3,4,0
01-09-2025,jammu and kashmir,budgam,191112,3,2,0
01-09-2025,jammu and kashmir,budgam,191113,2,0,0
01-09-2025,jammu and kashmir,bandipora,193121,1,0,0
01-09-2025,jammu and kashmir,bandipora,193502,23,6,1
01-09-2025,jammu and kashmir,baramulla,193198,4,0,0
01-09-2025,jammu and kashmir,baramulla,193401,2,1,0
01-09-2025,jammu and kashmir,baramulla,193403,2,0,0
01-09-2025,jammu and kashmir,baramulla,193404,2,0,0
01-09-2025,jharkhand,garhwa,822114,6,0,0
01-09-2025,jharkhand,koderma,825409,1,2,0
01-09-2025,jharkhand,pakur,816107,10,6,0
01-09-2025,jharkhand,palamu,822116,2,0,0
01-09-2025,karnataka,bagalkote,587115,3,0,0
01-09-2025,karnataka,bagalkote,587121,3,0,0
01-09-2025,karnataka,bagalkote,587125,10,1,0
01-09-2025,karnataka,bagalkote,587154,5,2,0
01-09-2025,karnataka,bagalkote,587201,10,3,1
01-09-2025,karnataka,bagalkote,587311,6,1,0
01-09-2025,karnataka,bagalkote,587312,2,0,0
01-09-2025,karnataka,bengaluru rural,561204,2,0,0
01-09-2025,karnataka,bengaluru rural,562123,4,1,0
01-09-2025,karnataka,chamarajanagar,571127,1,0,0
01-09-2025,karnataka,chamarajanagar,571109,2,0,0
01-09-2025,karnataka,chamarajanagar,571111,2,0,0
01-09-2025,karnataka,chamarajanagar,571123,1,0,0
01-09-2025,karnataka,chamarajanagar,571313,6,0,1
01-09-2025,karnataka,chamarajanagar,571444,3,2,0
01-09-2025,karnataka,chikkamagaluru,577116,2,0,0
01-09-2025,karnataka,chikkamagaluru,577118,0,1,0
01-09-2025,karnataka,chikkaballapura,561206,0,1,0
01-09-2025,karnataka,chikkaballapura,561207,7,0,0
01-09-2025,karnataka,chikkaballapura,561213,1,0,0
01-09-2025,karnataka,chikkaballapura,562105,5,1,0
01-09-2025,karnataka,davanagere,577002,4,0,0
01-09-2025,karnataka,davanagere,577005,0,1,0
01-09-2025,karnataka,davanagere,577217,3,0,0
01-09-2025,karnataka,davanagere,577221,6,1,0
01-09-2025,karnataka,davanagere,577512,1,0,0
01-09-2025,karnataka,davanagere,577530,3,1,0
01-09-2025,karnataka,davanagere,577601,5,0,0
01-09-2025,karnataka,davanagere,583137,4,0,0
01-09-2025,karnataka,davanagere,583213,1,0,0
01-09-2025,karnataka,gadag,582101,2,2,0
01-09-2025,karnataka,hassan,573126,1,0,0
01-09-2025,karnataka,hassan,573130,1,0,0
01-09-2025,karnataka,hassan,573142,1,0,0
01-09-2025,karnataka,shivamogga,577201,2,0,0
01-09-2025,karnataka,shivamogga,577204,1,0,0
01-09-2025,karnataka,shivamogga,577205,3,0,0
01-09-2025,karnataka,shivamogga,577222,1,0,0
01-09-2025,karnataka,shivamogga,577422,1,0,0
01-09-2025,karnataka,shivamogga,577429,1,0,0
01-09-2025,karnataka,tumakuru,572104,2,0,0
01-09-2025,karnataka,tumakuru,572106,1,0,0
01-09-2025,karnataka,tumakuru,572114,2,0,0
01-09-2025,karnataka,tumakuru,572120,1,0,0
01-09-2025,karnataka,tumakuru,572121,1,0,0
01-09-2025,karnataka,tumakuru,572132,3,0,0
01-09-2025,karnataka,tumakuru,572201,4,0,0
01-09-2025,karnataka,tumakuru,572220,2,0,0
01-09-2025,karnataka,tumakuru,572226,2,0,0
01-09-2025,kerala,kasaragod,671532,1,0,0
01-09-2025,madhya pradesh,agar-malwa,465445,3,2,0
01-09-2025,madhya pradesh,harda,461228,3,0,0
01-09-2025,madhya pradesh,narsimhapur,487114,5,1,0
01-09-2025,maharashtra,mumbai suburban,400043,1,1,0
01-09-2025,maharashtra,mumbai suburban,400054,0,1,0
01-09-2025,andhra pradesh,ananthapuramu,515241,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515291,0,1,0
01-09-2025,andhra pradesh,ananthapuramu,515402,0,1,0
01-09-2025,andhra pradesh,ananthapuramu,515561,2,0,0
01-09-2025,andhra pradesh,ananthapuramu,515591,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515631,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515701,3,0,0
01-09-2025,andhra pradesh,ananthapuramu,515766,6,1,0
01-09-2025,andhra pradesh,ananthapuramu,515774,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515863,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515001,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515401,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515591,1,1,0
01-09-2025,andhra pradesh,ananthapuramu,515761,1,0,0
01-09-2025,andhra pradesh,ananthapuramu,515766,1,0,0
01-09-2025,telangana,jayashankar bhupalapally,506169,2,1,0
01-09-2025,uttar pradesh,bulandshahr,203132,0,1,0
01-09-2025,uttar pradesh,firozabad,224001,10,12,0
01-09-2025,uttar pradesh,firozabad,224135,4,4,0
01-09-2025,uttar pradesh,firozabad,224141,1,2,0
01-09-2025,uttar pradesh,firozabad,224228,2,0,0
01-09-2025,uttar pradesh,firozabad,224229,0,1,0
01-09-2025,uttar pradesh,firozabad,225402,4,7,0
01-09-2025,uttar pradesh,mahrajganj,273163,6,3,1
01-09-2025,uttar pradesh,mahrajganj,273164,17,20,0
01-09-2025,uttar pradesh,mahrajganj,273165,1,3,0
01-09-2025,uttar pradesh,mahrajganj,273305,7,6,2
01-09-2025,west bengal,darjeeling,734427,0,2,0
01-09-2025,west bengal,darjeeling,734429,1,1,0
01-09-2025,west bengal,malda,732201,3,4,0
01-09-2025,west bengal,purulia,723102,6,1,0
01-09-2025,west bengal,purulia,723128,4,2,1
01-09-2025,west bengal,purulia,723135,1,1,0
01-09-2025,west bengal,purulia,723143,13,3,0
01-09-2025,west bengal,purulia,723149,5,0,0
01-09-2025,west bengal,purulia,723151,5,3,0
01-09-2025,jammu and kashmir,budgam,191111,13,1,0
01-09-2025,jammu and kashmir,bandipora,193503,1,2,0
01-09-2025,jammu and kashmir,baramulla,193402,4,3,0
01-09-2025,jharkhand,hazaribagh,825312,3,0,0
01-09-2025,jharkhand,hazaribagh,825319,1,0,0
01-09-2025,karnataka,bagalkote,587111,2,0,0
01-09-2025,karnataka,bagalkote,587117,5,2,0
01-09-2025,karnataka,bagalkote,587119,4,0,0
