date,state,district,pincode,age_0_5,age_5_17,age_18_greater,match
02-09-2025,maharashtra,jalgaon,424209,1,1,0,False
02-09-2025,puducherry,karaikal,609603,1,0,0,False
02-09-2025,puducherry,puducherry,605110,5,0,0,False
02-09-2025,punjab,amritsar,143110,1,0,0,False
02-09-2025,rajasthan,ganganagar,335705,2,0,0,False
02-09-2025,rajasthan,jaipur,303802,0,1,0,False
02-09-2025,rajasthan,sirohi,307042,1,0,0,False
02-09-2025,tamil nadu,tirunelveli,627810,0,1,0,False
02-09-2025,telangana,hyderabad,500025,1,2,0,False
02-09-2025,telangana,nizamabad,503188,2,0,0,False
02-09-2025,andhra pradesh,east godavari,507134,1,0,0,False
02-09-2025,uttar pradesh,baghpat,250515,3,0,1,False
02-09-2025,uttar pradesh,baghpat,250645,4,2,0,False
02-09-2025,uttar pradesh,bara banki,227131,4,7,0,False
02-09-2025,uttar pradesh,budaun,202520,3,2,0,False
02-09-2025,uttar pradesh,budaun,202521,3,1,0,False
02-09-2025,uttar pradesh,budaun,202526,24,2,0,False
02-09-2025,uttar pradesh,bulandshahr,202389,6,3,0,False
02-09-2025,uttar pradesh,bulandshahr,202395,5,8,0,False
02-09-2025,uttar pradesh,bulandshahr,202398,6,0,0,False
02-09-2025,uttar pradesh,bulandshahr,245407,1,3,0,False
02-09-2025,uttar pradesh,bulandshahr,245412,1,5,0,False
02-09-2025,uttar pradesh,farrukhabad,206451,4,4,0,False
02-09-2025,uttar pradesh,fatehpur,212660,2,3,0,False
02-09-2025,uttar pradesh,fatehpur,212666,1,0,0,False
02-09-2025,uttar pradesh,firozabad,205142,1,3,0,False
02-09-2025,uttar pradesh,firozabad,215126,2,2,0,False
02-09-2025,uttar pradesh,jaunpur,222107,0,1,0,False
02-09-2025,uttar pradesh,kanpur dehat,209715,6,7,0,False
02-09-2025,uttar pradesh,lucknow,227105,2,1,0,False
02-09-2025,uttar pradesh,moradabad,202411,3,7,0,False
02-09-2025,uttar pradesh,moradabad,202413,3,1,0,False
02-09-2025,uttar pradesh,rampur,243701,21,19,0,False
02-09-2025,uttar pradesh,saharanpur,247769,1,0,0,False
02-09-2025,uttar pradesh,sambhal,202421,6,13,0,False
02-09-2025,uttar pradesh,sambhal,202523,0,1,0,False
02-09-2025,uttar pradesh,sant kabir nagar,272170,0,1,0,False
02-09-2025,uttar pradesh,unnao,209506,1,3,0,False
02-09-2025,uttar pradesh,unnao,229841,4,1,0,False
02-09-2025,uttar pradesh,unnao,241503,3,4,0,False
02-09-2025,uttar pradesh,unnao,241504,17,9,0,False
02-09-2025,west bengal,bankura,722168,1,0,0,False
02-09-2025,west bengal,cooch behar,736173,2,1,0,False
02-09-2025,west bengal,dakshin dinajpur,733153,3,0,0,False
02-09-2025,west bengal,howrah,711326,1,0,0,False
02-09-2025,west bengal,howrah,711416,1,0,0,False
02-09-2025,west bengal,malda,732211,1,0,0,False
02-09-2025,west bengal,murshidabad,742157,9,0,0,False
02-09-2025,west bengal,murshidabad,742185,1,0,0,False
02-09-2025,west bengal,paschim medinipur,721123,0,1,0,False
02-09-2025,west bengal,purba medinipur,721169,3,0,0,False
02-09-2025,west bengal,purba medinipur,721630,3,0,0,False
02-09-2025,west bengal,south 24 parganas,743384,1,0,0,False
02-09-2025,west bengal,south 24 parganas,743396,1,0,0,False
02-09-2025,west bengal,uttar dinajpur,733214,0,1,0,False
02-09-2025,west bengal,uttar dinajpur,733216,5,1,0,False
02-09-2025,andhra pradesh,kurnool,518319,3,0,0,False
02-09-2025,bihar,aurangabad,824130,0,1,0,False
02-09-2025,bihar,munger,813321,5,10,0,False
02-09-2025,bihar,muzaffarpur,843144,0,1,0,False
02-09-2025,bihar,patna,800111,1,5,0,False
02-09-2025,bihar,patna,801118,0,3,0,False
02-09-2025,chhattisgarh,bastar,494115,2,1,0,False
02-09-2025,chhattisgarh,dakshin bastar dantewada,494441,4,0,0,False
02-09-2025,chhattisgarh,raipur,492007,1,1,0,False
02-09-2025,chhattisgarh,uttar bastar kanker,494665,1,0,0,False
02-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,10,3,0,False
02-09-2025,dadra and nagar haveli and daman and diu,daman,396210,1,0,0,False
02-09-2025,gujarat,amreli,365565,0,5,0,False
02-09-2025,gujarat,bhavnagar,365565,1,0,0,False
02-09-2025,gujarat,gir somnath,362725,1,0,0,False
02-09-2025,gujarat,mahesana,382715,8,0,1,False
02-09-2025,gujarat,narmada,391121,1,0,0,False
02-09-2025,gujarat,sabar kantha,383350,0,2,0,False
02-09-2025,gujarat,vadodara,391175,1,3,0,False
02-09-2025,jharkhand,gumla,835201,0,2,0,False
02-09-2025,madhya pradesh,chhindwara,480554,1,0,0,False
02-09-2025,madhya pradesh,gwalior,474005,7,3,0,False
02-09-2025,madhya pradesh,panna,488058,3,4,0,False
02-09-2025,madhya pradesh,tikamgarh,472338,12,7,0,False
02-09-2025,maharashtra,nagpur,441002,4,0,0,False
02-09-2025,puducherry,puducherry,605007,4,0,0,False
02-09-2025,punjab,ludhiana,141017,0,3,0,False
02-09-2025,rajasthan,banswara,327608,1,1,0,False
02-09-2025,rajasthan,ganganagar,335023,1,0,0,False
02-09-2025,rajasthan,ganganagar,335771,5,1,0,False
02-09-2025,tamil nadu,chennai,600112,2,0,0,False
02-09-2025,tamil nadu,kanniyakumari,629806,1,0,0,False
02-09-2025,tamil nadu,madurai,625705,1,0,0,False
02-09-2025,telangana,adilabad,504346,0,1,0,False
02-09-2025,telangana,suryapet,508222,2,0,0,False
02-09-2025,karnataka,koppal,584121,2,0,0,False
02-09-2025,karnataka,koppal,584130,1,0,0,False
02-09-2025,karnataka,vijayapura,586102,2,0,0,False
02-09-2025,madhya pradesh,umaria,484552,1,0,0,False
02-09-2025,maharashtra,mumbai,400062,2,0,0,False
02-09-2025,maharashtra,nagpur,440004,1,0,0,False
02-09-2025,mizoram,lawngtlai,796772,1,0,0,False
02-09-2025,uttar pradesh,bijnor,246768,2,0,0,False
02-09-2025,uttar pradesh,budaun,202525,0,2,0,False
02-09-2025,uttar pradesh,bulandshahr,202391,0,1,0,False
02-09-2025,uttar pradesh,bulandshahr,245409,2,5,0,False
02-09-2025,uttar pradesh,farrukhabad,205302,2,0,0,False
02-09-2025,uttar pradesh,firozabad,205147,2,1,0,False
02-09-2025,uttar pradesh,firozabad,205151,15,5,0,False
02-09-2025,uttar pradesh,firozabad,205152,4,4,0,False
02-09-2025,uttar pradesh,lucknow,227101,1,0,0,False
02-09-2025,uttar pradesh,lucknow,227111,7,3,0,False
02-09-2025,uttar pradesh,lucknow,227116,2,3,0,False
02-09-2025,uttar pradesh,lucknow,227309,3,3,0,False
02-09-2025,uttar pradesh,sambhal,202414,2,1,0,False
02-09-2025,uttar pradesh,unnao,229503,2,4,0,False
02-09-2025,uttar pradesh,unnao,229881,2,3,0,False
02-09-2025,uttar pradesh,unnao,241502,2,1,0,False
02-09-2025,uttar pradesh,varanasi,221209,0,1,0,False
02-09-2025,uttarakhand,dehradun,248165,0,1,0,False
02-09-2025,west bengal,bankura,722163,1,0,0,False
02-09-2025,west bengal,birbhum,731213,4,0,0,False
02-09-2025,west bengal,cooch behar,736174,0,1,0,False
02-09-2025,west bengal,hooghly,712704,1,0,0,False
02-09-2025,west bengal,malda,732147,0,1,0,False
02-09-2025,west bengal,malda,732150,1,0,0,False
02-09-2025,west bengal,purba bardhaman,713434,1,0,0,False
02-09-2025,west bengal,purba medinipur,721168,2,0,0,False
02-09-2025,west bengal,uttar dinajpur,733157,4,2,0,False
02-09-2025,andhra pradesh,west godavari,507114,1,0,0,False
02-09-2025,bihar,aurangabad,824218,1,0,0,False
02-09-2025,bihar,begusarai,851122,1,2,0,False
02-09-2025,bihar,jamui,811315,3,13,0,False
02-09-2025,bihar,muzaffarpur,843146,3,2,0,False
02-09-2025,chhattisgarh,bijapur,494447,1,4,0,False
02-09-2025,chhattisgarh,narayanpur,494661,3,7,0,False
02-09-2025,chhattisgarh,rajnandgaon,491666,3,0,0,False
02-09-2025,chhattisgarh,uttar bastar kanker,494230,1,0,0,False
02-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,3,0,0,False
02-09-2025,dadra and nagar haveli and daman and diu,daman,396210,1,0,0,False
02-09-2025,dadra and nagar haveli and daman and diu,diu,362570,1,0,0,False
02-09-2025,gujarat,ahmedabad,387810,5,2,0,False
02-09-2025,gujarat,mahesana,382710,1,0,0,False
02-09-2025,gujarat,mahesana,382840,3,0,0,False
02-09-2025,gujarat,mahesana,382850,1,0,0,False
02-09-2025,gujarat,mahesana,384212,2,0,1,False
02-09-2025,gujarat,rajkot,364465,1,0,0,False
02-09-2025,gujarat,surendranagar,382755,0,1,0,False
02-09-2025,gujarat,valsad,396240,1,0,0,False
02-09-2025,himachal pradesh,mandi,176120,1,0,0,False
02-09-2025,himachal pradesh,mandi,176121,2,0,0,False
02-09-2025,jharkhand,east singhbhum,832110,6,1,0,False
02-09-2025,jharkhand,gumla,835324,7,8,0,False
02-09-2025,rajasthan,pratapgarh,313611,7,2,0,False
02-09-2025,tamil nadu,karur,639003,1,1,0,False
02-09-2025,tamil nadu,nagapattinam,610211,1,0,0,False
02-09-2025,tamil nadu,nagapattinam,611118,1,0,0,False
02-09-2025,telangana,adilabad,504215,1,0,0,False
02-09-2025,telangana,mahabubnagar,509401,6,0,0,False
02-09-2025,telangana,nalgonda,508222,1,1,0,False
02-09-2025,odisha,sambalpur,768026,2,0,0,False
02-09-2025,puducherry,puducherry,533464,2,0,0,False
02-09-2025,puducherry,puducherry,605105,1,0,0,False
02-09-2025,rajasthan,pratapgarh,313605,8,2,0,False
02-09-2025,rajasthan,udaipur,313015,8,2,0,False
02-09-2025,tamil nadu,kallakurichi,605102,2,0,0,False
02-09-2025,tamil nadu,kancheepuram,603202,4,0,0,False
02-09-2025,tamil nadu,salem,636104,6,0,0,False
02-09-2025,telangana,warangal,506313,1,0,0,False
02-09-2025,uttar pradesh,bara banki,227301,1,5,0,False
02-09-2025,uttar pradesh,bara banki,227302,3,1,0,False
02-09-2025,uttar pradesh,basti,272170,3,1,0,False
02-09-2025,uttar pradesh,budaun,202524,8,13,0,False
02-09-2025,uttar pradesh,budaun,243621,0,2,0,False
02-09-2025,uttar pradesh,bulandshahr,202396,6,6,0,False
02-09-2025,uttar pradesh,bulandshahr,245403,4,1,0,False
02-09-2025,uttar pradesh,bulandshahr,245405,6,2,0,False
02-09-2025,uttar pradesh,firozabad,205141,2,5,1,False
02-09-2025,uttar pradesh,firozabad,205145,1,1,0,False
02-09-2025,uttar pradesh,gautam buddha nagar,201308,4,2,0,False
02-09-2025,uttar pradesh,jaunpur,222103,0,1,0,False
02-09-2025,uttar pradesh,jaunpur,223107,0,1,0,False
02-09-2025,uttar pradesh,lucknow,227107,10,3,0,False
02-09-2025,uttar pradesh,lucknow,227115,5,4,0,False
02-09-2025,uttar pradesh,lucknow,227202,3,1,0,False
02-09-2025,uttar pradesh,mainpuri,206303,1,3,0,False
02-09-2025,uttar pradesh,mirzapur,231310,1,2,0,False
02-09-2025,uttar pradesh,sambhal,202412,16,10,0,False
02-09-2025,uttar pradesh,sonbhadra,232221,3,0,0,False
02-09-2025,uttar pradesh,unnao,229504,2,3,0,False
02-09-2025,uttarakhand,haridwar,246763,1,0,0,False
02-09-2025,west bengal,murshidabad,742182,1,1,0,False
02-09-2025,west bengal,murshidabad,742229,3,0,0,False
02-09-2025,west bengal,murshidabad,742232,2,0,0,False
02-09-2025,west bengal,paschim medinipur,721165,2,1,0,False
02-09-2025,west bengal,paschim medinipur,721466,1,0,0,False
02-09-2025,west bengal,south 24 parganas,743398,1,0,0,False
02-09-2025,karnataka,shivamogga,577447,2,0,0,False
02-09-2025,madhya pradesh,alirajpur,457893,1,1,0,False
02-09-2025,madhya pradesh,indore,453332,1,0,0,False
02-09-2025,madhya pradesh,shajapur,465331,1,0,0,False
02-09-2025,madhya pradesh,tikamgarh,472446,0,1,0,False
02-09-2025,maharashtra,akola,444115,1,0,0,False
02-09-2025,maharashtra,nagpur,440009,1,0,0,False
02-09-2025,maharashtra,pune,412114,3,1,0,False
02-09-2025,bihar,bhagalpur,813113,2,1,0,False
02-09-2025,bihar,madhepura,852210,17,22,0,False
02-09-2025,bihar,nawada,805130,3,20,0,False
02-09-2025,bihar,patna,804454,0,2,0,False
02-09-2025,chhattisgarh,mohla-manpur-ambagarh chouki,491666,1,1,0,False
02-09-2025,chhattisgarh,sukma,494111,1,3,0,False
02-09-2025,gujarat,ahmedabad,382440,5,3,1,False
02-09-2025,gujarat,amreli,365665,2,0,1,False
02-09-2025,gujarat,mahesana,382165,2,1,0,False
02-09-2025,gujarat,mahesana,382730,0,1,0,False
02-09-2025,gujarat,mahesana,384205,1,0,0,False
02-09-2025,gujarat,porbandar,360560,2,0,0,False
02-09-2025,gujarat,surat,394220,2,0,0,False
02-09-2025,gujarat,surat,394230,2,1,0,False
02-09-2025,gujarat,tapi,394360,1,0,0,False
02-09-2025,gujarat,valsad,396230,2,1,0,False
02-09-2025,gujarat,valsad,396235,1,0,0,False
02-09-2025,himachal pradesh,mandi,174401,1,0,0,False
02-09-2025,jharkhand,godda,814145,2,1,0,False
02-09-2025,jharkhand,ramgarh,825101,3,2,1,False
02-09-2025,andhra pradesh,east godavari,507129,2,1,0,False
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524301,1,0,0,False
02-09-2025,assam,dhemaji,786110,5,0,0,False
02-09-2025,bihar,begusarai,851119,1,0,0,False
02-09-2025,bihar,bhagalpur,813112,0,1,0,False
02-09-2025,bihar,bhojpur,802315,1,0,0,False
02-09-2025,bihar,jehanabad,804433,0,3,0,False
02-09-2025,bihar,khagaria,851220,4,3,0,False
02-09-2025,bihar,lakhisarai,811315,1,1,0,False
02-09-2025,bihar,muzaffarpur,843141,1,0,0,False
02-09-2025,bihar,muzaffarpur,843165,4,0,0,False
02-09-2025,bihar,nawada,805104,1,4,0,False
02-09-2025,bihar,patna,800018,1,0,0,False
02-09-2025,bihar,purnia,854206,1,1,0,False
02-09-2025,bihar,samastipur,848237,0,1,0,False
02-09-2025,chandigarh,chandigarh,160055,1,0,0,False
02-09-2025,chhattisgarh,bijapur,494444,4,5,7,False
02-09-2025,chhattisgarh,kondagaon,494226,9,1,0,False
02-09-2025,gujarat,arvalli,383350,8,2,1,False
02-09-2025,gujarat,junagadh,362229,1,0,0,False
02-09-2025,gujarat,mahesana,382732,3,0,0,False
02-09-2025,gujarat,mahesana,384210,2,0,0,False
02-09-2025,maharashtra,palghar,401610,1,2,0,False
02-09-2025,maharashtra,thane,421003,1,0,0,False
02-09-2025,tamil nadu,chengalpattu,603202,0,2,0,False
02-09-2025,tamil nadu,chennai,600029,3,0,0,False
02-09-2025,tamil nadu,cuddalore,607402,1,0,0,False
02-09-2025,tamil nadu,kancheepuram,600114,3,0,0,False
02-09-2025,tamil nadu,theni,625582,4,0,0,False
02-09-2025,tamil nadu,tirunelveli,627659,1,0,0,False
02-09-2025,gujarat,rajkot,364490,2,0,0,False
02-09-2025,gujarat,vadodara,390008,0,1,0,False
02-09-2025,jharkhand,ramgarh,825314,0,2,0,False
02-09-2025,jharkhand,ramgarh,829117,3,2,0,False
02-09-2025,madhya pradesh,panna,488051,0,1,0,False
02-09-2025,madhya pradesh,raisen,464776,2,4,0,False
02-09-2025,maharashtra,jalgaon,425127,1,0,0,False
02-09-2025,telangana,nagarkurnool,509401,1,0,0,False
02-09-2025,uttar pradesh,bareilly,262407,8,7,0,False
02-09-2025,uttar pradesh,bulandshahr,202390,1,5,0,False
02-09-2025,uttar pradesh,bulandshahr,202393,15,8,0,False
02-09-2025,uttar pradesh,bulandshahr,202397,8,3,0,False
02-09-2025,uttar pradesh,bulandshahr,245401,4,0,0,False
02-09-2025,uttar pradesh,bulandshahr,245402,2,4,0,False
02-09-2025,uttar pradesh,bulandshahr,245408,6,8,0,False
02-09-2025,uttar pradesh,farrukhabad,207501,2,0,0,False
02-09-2025,uttar pradesh,fatehpur,212662,0,3,0,False
02-09-2025,uttar pradesh,fatehpur,216221,1,2,0,False
02-09-2025,uttar pradesh,firozabad,205135,2,5,0,False
02-09-2025,uttar pradesh,jaunpur,222108,0,2,0,False
02-09-2025,uttar pradesh,lucknow,227205,3,0,0,False
02-09-2025,uttar pradesh,lucknow,227308,8,9,0,False
02-09-2025,uttar pradesh,moradabad,202415,4,3,0,False
02-09-2025,uttar pradesh,sambhal,202410,9,6,0,False
02-09-2025,uttar pradesh,sambhal,202411,1,5,0,False
02-09-2025,uttar pradesh,unnao,229501,2,6,0,False
02-09-2025,uttar pradesh,unnao,241501,15,12,0,False
02-09-2025,uttarakhand,haridwar,247662,1,0,0,False
02-09-2025,west bengal,darjeeling,734319,0,1,0,False
02-09-2025,west bengal,hooghly,712708,3,0,0,False
02-09-2025,west bengal,howrah,711328,0,1,0,False
02-09-2025,west bengal,jalpaiguri,735140,0,1,0,False
02-09-2025,west bengal,murshidabad,742162,0,1,0,False
02-09-2025,west bengal,murshidabad,742180,1,0,0,False
02-09-2025,west bengal,murshidabad,742181,5,0,0,False
02-09-2025,west bengal,murshidabad,742231,5,0,0,False
02-09-2025,west bengal,paschim medinipur,721141,1,0,0,False
02-09-2025,west bengal,paschim medinipur,721258,2,0,0,False
02-09-2025,west bengal,uttar dinajpur,733144,1,0,0,False
03-09-2025,assam,dhemaji,786110,6,4,0,False
03-09-2025,assam,lakhimpur,784162,1,2,0,False
03-09-2025,bihar,bhojpur,802315,0,1,0,False
03-09-2025,bihar,nawada,805133,1,3,0,False
03-09-2025,bihar,samastipur,848220,1,1,0,False
03-09-2025,bihar,samastipur,848237,1,2,0,False
03-09-2025,chhattisgarh,bilaspur,495223,1,0,0,False
03-09-2025,chhattisgarh,uttar bastar kanker,494665,5,1,0,False
03-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1,0,0,False
03-09-2025,dadra and nagar haveli and daman and diu,daman,396210,1,0,1,False
03-09-2025,gujarat,amreli,365545,2,0,0,False
03-09-2025,gujarat,gandhinagar,382024,0,1,0,False
03-09-2025,gujarat,junagadh,362725,1,0,0,False
03-09-2025,gujarat,mahesana,382165,1,0,0,False
03-09-2025,gujarat,mahesana,382870,2,0,0,False
03-09-2025,gujarat,mahesana,384205,2,1,0,False
03-09-2025,gujarat,rajkot,364470,1,2,0,False
03-09-2025,gujarat,surat,394230,5,3,0,False
03-09-2025,gujarat,vadodara,391155,1,0,0,False
03-09-2025,himachal pradesh,mandi,176120,1,0,0,False
03-09-2025,karnataka,shivamogga,577450,1,0,0,False
03-09-2025,tamil nadu,kancheepuram,600114,1,1,0,False
03-09-2025,tamil nadu,kancheepuram,603404,1,0,0,False
03-09-2025,telangana,adilabad,504346,4,1,0,False
03-09-2025,telangana,nagarkurnool,509401,2,0,0,False
03-09-2025,uttar pradesh,bara banki,225408,1,0,0,False
03-09-2025,uttar pradesh,bara banki,227301,4,5,0,False
03-09-2025,uttar pradesh,bijnor,246768,1,0,0,False
03-09-2025,uttar pradesh,budaun,202526,9,2,0,False
03-09-2025,uttar pradesh,bulandshahr,202398,8,6,0,False
03-09-2025,uttar pradesh,bulandshahr,202399,1,1,0,False
03-09-2025,uttar pradesh,bulandshahr,245403,1,0,0,False
03-09-2025,uttar pradesh,bulandshahr,245412,4,5,0,False
03-09-2025,uttar pradesh,farrukhabad,205302,3,1,0,False
03-09-2025,uttar pradesh,farrukhabad,207502,0,2,0,False
03-09-2025,uttar pradesh,firozabad,205141,0,4,0,False
03-09-2025,uttar pradesh,firozabad,205142,9,5,0,False
03-09-2025,uttar pradesh,firozabad,205151,6,8,0,False
03-09-2025,uttar pradesh,kanpur dehat,209715,5,5,0,False
03-09-2025,uttar pradesh,lucknow,227105,2,3,0,False
03-09-2025,uttar pradesh,lucknow,227111,4,3,0,False
03-09-2025,uttar pradesh,lucknow,227125,4,3,0,False
03-09-2025,uttar pradesh,lucknow,227202,4,4,0,False
03-09-2025,uttar pradesh,lucknow,227205,3,3,0,False
03-09-2025,uttar pradesh,mainpuri,205130,0,1,0,False
03-09-2025,uttar pradesh,mainpuri,206302,2,5,0,False
03-09-2025,uttar pradesh,moradabad,202411,5,4,0,False
03-09-2025,uttar pradesh,saharanpur,247670,1,1,0,False
03-09-2025,uttar pradesh,sambhal,202410,5,4,0,False
03-09-2025,uttar pradesh,unnao,209506,2,2,0,False
03-09-2025,uttar pradesh,unnao,229501,4,5,0,False
03-09-2025,uttar pradesh,unnao,241502,3,0,0,False
03-09-2025,uttar pradesh,unnao,241503,6,4,0,False
03-09-2025,uttarakhand,haridwar,247662,2,1,0,False
03-09-2025,uttarakhand,nainital,263002,1,0,0,False
03-09-2025,west bengal,bankura,722174,2,1,0,False
03-09-2025,madhya pradesh,bhopal,462420,2,2,0,False
03-09-2025,madhya pradesh,panna,488058,11,0,0,False
03-09-2025,maharashtra,jalgaon,424116,2,1,0,False
03-09-2025,maharashtra,jalgaon,425127,1,0,0,False
03-09-2025,maharashtra,thane,421003,1,0,0,False
03-09-2025,puducherry,puducherry,533464,1,0,0,False
03-09-2025,puducherry,puducherry,605014,1,0,0,False
03-09-2025,rajasthan,alwar,301712,2,0,0,False
03-09-2025,rajasthan,bhilwara,311013,1,0,0,False
03-09-2025,rajasthan,pratapgarh,313605,7,0,0,False
03-09-2025,andhra pradesh,east godavari,507135,1,0,0,False
03-09-2025,andhra pradesh,kurnool,518319,4,0,0,False
03-09-2025,west bengal,hooghly,712428,1,0,0,False
03-09-2025,west bengal,howrah,711416,1,0,0,False
03-09-2025,west bengal,jalpaiguri,735136,1,0,0,False
03-09-2025,west bengal,murshidabad,742181,6,0,0,False
03-09-2025,west bengal,murshidabad,742188,1,0,0,False
03-09-2025,west bengal,paschim medinipur,721502,2,0,0,False
03-09-2025,west bengal,purba bardhaman,713425,1,0,0,False
03-09-2025,west bengal,purba medinipur,721169,1,0,0,False
03-09-2025,west bengal,purba medinipur,721669,1,0,0,False
03-09-2025,bihar,jamui,811315,7,10,0,False
03-09-2025,bihar,khagaria,851220,1,3,0,False
03-09-2025,bihar,madhepura,852210,10,17,0,False
03-09-2025,bihar,nawada,805108,2,0,0,False
03-09-2025,bihar,patna,804454,0,3,0,False
03-09-2025,bihar,vaishali,844134,0,1,0,False
03-09-2025,chandigarh,chandigarh,160055,1,0,0,False
03-09-2025,chhattisgarh,bastar,494005,1,0,0,False
03-09-2025,chhattisgarh,dakshin bastar dantewada,494441,1,1,0,False
03-09-2025,chhattisgarh,korba,495453,2,0,0,False
03-09-2025,gujarat,ahmedabad,387810,5,1,0,False
03-09-2025,gujarat,arvalli,383350,7,1,0,False
03-09-2025,gujarat,kachchh,370640,1,0,0,False
03-09-2025,gujarat,mahesana,382705,0,1,0,False
03-09-2025,gujarat,mahesana,384210,0,1,0,False
03-09-2025,gujarat,porbandar,360560,3,0,0,False
03-09-2025,gujarat,rajkot,364490,1,0,1,False
03-09-2025,himachal pradesh,mandi,176121,2,0,0,False
03-09-2025,jharkhand,gumla,835324,6,3,0,False
03-09-2025,karnataka,hassan,573150,1,0,0,False
03-09-2025,andhra pradesh,alluri sitharama raju,507129,1,0,0,False
03-09-2025,arunachal pradesh,kamle,791130,0,1,0,False
03-09-2025,tamil nadu,chengalpattu,603202,1,2,0,False
03-09-2025,tamil nadu,chennai,600112,1,1,0,False
03-09-2025,tamil nadu,kancheepuram,603202,4,4,0,False
03-09-2025,tamil nadu,madurai,625705,1,0,0,False
03-09-2025,tamil nadu,tirunelveli,627659,0,1,0,False
03-09-2025,tamil nadu,viluppuram,605102,3,0,0,False
03-09-2025,telangana,hyderabad,500095,1,0,0,False
03-09-2025,uttar pradesh,azamgarh,224166,2,1,0,False
03-09-2025,uttar pradesh,bara banki,227302,2,0,0,False
03-09-2025,uttar pradesh,bareilly,262407,9,7,0,False
03-09-2025,uttar pradesh,bijnor,246765,0,1,0,False
03-09-2025,uttar pradesh,budaun,202525,3,8,0,False
