date,state,district,pincode,bio_age_5_17,bio_age_17_,match
01-03-2025,west bengal,purba medinipur,721664,10,16,False
01-03-2025,west bengal,purba medinipur,721670,28,24,False
01-03-2025,uttar pradesh,azamgarh,224166,32,42,False
01-03-2025,kerala,alappuzha,688012,20,47,False
01-03-2025,gujarat,mahesana,382850,30,64,False
01-03-2025,tamil nadu,kancheepuram,602109,42,34,False
01-03-2025,chhattisgarh,uttar bastar kanker,494669,18,307,False
01-03-2025,uttar pradesh,bulandshahr,202391,114,54,False
01-03-2025,west bengal,hooghly,712708,19,48,False
01-03-2025,gujarat,narmada,391121,72,161,False
01-03-2025,west bengal,bankura,722177,18,26,False
01-03-2025,bihar,begusarai,851119,37,77,False
01-03-2025,gujarat,mahesana,382732,155,156,False
01-03-2025,west bengal,cooch behar,736175,11,25,False
01-03-2025,uttar pradesh,firozabad,205130,113,51,False
01-03-2025,jharkhand,ramgarh,829117,190,249,False
01-03-2025,west bengal,bankura,722145,24,29,False
01-03-2025,jharkhand,east singhbhum,831008,84,38,False
01-03-2025,chhattisgarh,raipur,492006,81,259,False
01-03-2025,puducherry,puducherry,605007,87,127,False
01-03-2025,uttar pradesh,mainpuri,205142,14,7,False
01-03-2025,bihar,bhojpur,802315,12,48,False
01-03-2025,uttar pradesh,bareilly,262407,744,235,False
01-03-2025,bihar,vaishali,844139,45,118,False
01-03-2025,assam,dibrugarh,786005,20,89,False
01-03-2025,bihar,saran,841247,19,22,False
01-03-2025,jharkhand,east singhbhum,831018,160,182,False
01-03-2025,chandigarh,chandigarh,160055,87,49,False
01-03-2025,himachal pradesh,mandi,176121,64,78,False
01-03-2025,himachal pradesh,mandi,171302,125,102,False
01-03-2025,uttar pradesh,lucknow,227202,501,259,False
01-03-2025,assam,dhemaji,786110,162,64,False
01-03-2025,gujarat,junagadh,362235,29,62,False
01-03-2025,tamil nadu,salem,636104,313,120,False
01-03-2025,jammu and kashmir,kulgam,192102,31,9,False
01-03-2025,rajasthan,alwar,301712,37,78,False
01-03-2025,telangana,warangal,506313,41,23,False
01-03-2025,andhra pradesh,east godavari,507135,160,116,False
01-03-2025,uttar pradesh,sambhal,202410,862,183,False
01-03-2025,west bengal,uttar dinajpur,733212,14,50,False
01-03-2025,bihar,begusarai,851219,66,49,False
01-03-2025,gujarat,ahmedabad,387810,513,458,False
01-03-2025,gujarat,mahesana,384350,89,188,False
01-03-2025,dadra and nagar haveli and daman and diu,diu,362540,15,48,False
01-03-2025,uttar pradesh,bulandshahr,245407,218,56,False
01-03-2025,uttar pradesh,lucknow,227107,411,228,False
01-03-2025,west bengal,murshidabad,742307,13,7,False
01-03-2025,west bengal,bankura,722179,11,17,False
01-03-2025,uttar pradesh,mirzapur,231310,297,75,False
01-03-2025,andhra pradesh,east godavari,507111,99,48,False
01-03-2025,gujarat,valsad,396240,15,32,False
01-03-2025,tamil nadu,kancheepuram,600114,60,123,False
01-03-2025,uttar pradesh,moradabad,202415,127,37,False
01-03-2025,west bengal,howrah,711415,15,7,False
01-03-2025,bihar,nawada,805130,524,619,False
01-03-2025,himachal pradesh,mandi,174403,25,56,False
01-03-2025,uttar pradesh,lucknow,227309,152,123,False
01-03-2025,jharkhand,ramgarh,825101,368,442,False
01-03-2025,uttar pradesh,mainpuri,206302,194,115,False
01-03-2025,mizoram,lunglei,796581,117,16,False
01-03-2025,west bengal,bankura,722209,14,7,False
01-03-2025,rajasthan,pratapgarh,313611,243,350,False
01-03-2025,bihar,bhagalpur,813227,26,35,False
01-03-2025,mizoram,lawngtlai,796772,309,96,False
01-03-2025,west bengal,murshidabad,742176,14,23,False
01-03-2025,west bengal,jalpaiguri,735140,10,5,False
01-03-2025,uttar pradesh,budaun,202525,321,109,False
01-03-2025,gujarat,vadodara,391155,58,122,False
01-03-2025,uttar pradesh,farrukhabad,206451,177,97,False
01-03-2025,bihar,khagaria,851220,53,67,False
01-03-2025,west bengal,purba medinipur,721464,15,9,False
01-03-2025,mizoram,mamit,796471,562,80,False
01-03-2025,west bengal,dakshin dinajpur,733155,11,1,False
01-03-2025,gujarat,surat,395620,15,34,False
01-03-2025,uttarakhand,dehradun,248165,32,43,False
01-03-2025,bihar,muzaffarpur,843146,46,93,False
01-03-2025,odisha,angul,759104,33,47,False
01-03-2025,telangana,mancherial,504215,12,53,False
01-03-2025,west bengal,purba medinipur,721605,14,9,False
01-03-2025,jharkhand,dumka,814145,427,350,False
01-03-2025,madhya pradesh,umaria,484552,29,63,False
01-03-2025,madhya pradesh,sagar,470111,72,45,False
01-03-2025,uttar pradesh,bulandshahr,202396,234,59,False
01-03-2025,uttar pradesh,unnao,229504,117,108,False
01-03-2025,west bengal,hooghly,712705,21,48,False
01-03-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,732,1793,False
01-03-2025,rajasthan,chittorgarh,323306,91,68,False
01-03-2025,gujarat,mahesana,384205,92,139,False
01-03-2025,bihar,madhepura,852210,838,1204,False
01-03-2025,telangana,adilabad,504346,141,260,False
01-03-2025,uttar pradesh,fatehpur,212623,27,53,False
01-03-2025,maharashtra,sangli,416422,13,40,False
01-03-2025,rajasthan,jaipur,302024,10,65,False
01-03-2025,tamil nadu,cuddalore,607402,71,71,False
01-03-2025,bihar,nawada,805104,546,617,False
01-03-2025,west bengal,purba medinipur,721666,12,21,False
01-03-2025,uttar pradesh,farrukhabad,207502,149,143,False
01-04-2025,uttar pradesh,mau,121705,137,55,False
01-04-2025,uttar pradesh,azamgarh,224166,42,27,False
01-04-2025,bihar,muzaffarpur,843144,42,50,False
01-04-2025,karnataka,vijayapura,586102,64,38,False
01-04-2025,west bengal,murshidabad,742177,16,26,False
01-04-2025,jharkhand,garhwa,822127,56,46,False
01-04-2025,chhattisgarh,korba,495453,59,121,False
01-04-2025,jharkhand,gumla,835201,15,46,False
01-04-2025,andhra pradesh,west godavari,507114,504,242,False
01-04-2025,bihar,muzaffarpur,843139,18,11,False
01-04-2025,gujarat,mahesana,384212,58,68,False
01-04-2025,madhya pradesh,alirajpur,457893,1044,647,False
01-04-2025,uttar pradesh,fatehpur,212662,33,32,False
01-04-2025,puducherry,puducherry,605501,17,40,False
01-04-2025,uttar pradesh,lucknow,227111,546,280,False
01-04-2025,uttar pradesh,farrukhabad,207501,310,68,False
01-04-2025,gujarat,junagadh,362266,12,113,False
01-04-2025,uttar pradesh,mainpuri,206301,267,195,False
01-04-2025,chhattisgarh,bijapur,494448,133,257,False
01-04-2025,dadra and nagar haveli and daman and diu,daman,396220,45,12,False
01-04-2025,rajasthan,banswara,327608,21,63,False
01-04-2025,andhra pradesh,east godavari,507121,124,40,False
01-04-2025,west bengal,murshidabad,742180,25,15,False
01-04-2025,bihar,muzaffarpur,843147,81,35,False
01-04-2025,gujarat,amreli,362730,16,19,False
01-04-2025,chandigarh,chandigarh,160003,106,53,False
01-04-2025,kerala,thiruvananthapuram,695581,36,52,False
01-04-2025,mizoram,aizawl,796005,414,169,False
01-04-2025,karnataka,mysuru,570024,20,19,False
01-04-2025,chhattisgarh,kondagaon,494226,288,1518,False
01-04-2025,tamil nadu,pudukkottai,622408,14,21,False
01-04-2025,maharashtra,nanded,431646,112,204,False
01-04-2025,haryana,bhiwani,127110,19,49,False
01-04-2025,west bengal,south 24 parganas,743398,24,22,False
01-04-2025,arunachal pradesh,tirap,786629,17,10,False
01-04-2025,tamil nadu,tirunelveli,627810,20,17,False
01-04-2025,bihar,purnia,854206,592,613,False
01-04-2025,gujarat,surat,395345,14,25,False
01-04-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,53,48,False
01-04-2025,punjab,jalandhar,144004,360,571,False
01-04-2025,maharashtra,pune,412114,342,436,False
01-04-2025,chandigarh,chandigarh,160055,170,79,False
01-04-2025,uttar pradesh,bulandshahr,245408,721,256,False
01-04-2025,bihar,begusarai,851122,130,116,False
01-04-2025,uttar pradesh,firozabad,205152,423,95,False
01-04-2025,uttar pradesh,bulandshahr,202392,807,111,False
01-04-2025,bihar,muzaffarpur,843165,145,108,False
01-04-2025,west bengal,uttar dinajpur,733144,25,41,False
01-04-2025,chhattisgarh,dakshin bastar dantewada,494552,60,216,False
01-04-2025,bihar,vaishali,844141,55,28,False
01-04-2025,west bengal,bankura,722179,10,16,False
01-04-2025,west bengal,purba medinipur,721630,18,16,False
01-04-2025,madhya pradesh,panna,488101,30,27,False
01-04-2025,maharashtra,palghar,401610,52,126,False
01-04-2025,bihar,jehanabad,804433,16,17,False
01-04-2025,gujarat,gir somnath,362266,48,55,False
01-04-2025,uttar pradesh,bulandshahr,245409,417,96,False
01-04-2025,andhra pradesh,west godavari,507121,130,33,False
01-04-2025,himachal pradesh,kangra,176122,53,76,False
01-04-2025,rajasthan,sirohi,307042,20,11,False
01-04-2025,west bengal,bankura,722145,17,39,False
01-04-2025,west bengal,bankura,722181,12,10,False
01-04-2025,chhattisgarh,bastar,494115,77,227,False
01-04-2025,telangana,adilabad,504215,60,24,False
01-04-2025,west bengal,murshidabad,742185,12,21,False
01-04-2025,uttar pradesh,lucknow,227116,381,107,False
01-04-2025,gujarat,mahesana,382165,65,80,False
01-04-2025,rajasthan,jaipur,302032,23,67,False
01-04-2025,bihar,bhagalpur,813231,37,40,False
01-04-2025,gujarat,rajkot,364465,35,42,False
01-04-2025,bihar,bhagalpur,813227,32,31,False
01-04-2025,madhya pradesh,panna,488051,126,136,False
01-04-2025,west bengal,hooghly,712708,19,48,False
01-04-2025,west bengal,cooch behar,736175,13,16,False
01-04-2025,uttar pradesh,firozabad,205130,215,35,False
01-04-2025,chhattisgarh,dakshin bastar dantewada,494551,22,57,False
01-04-2025,uttar pradesh,budaun,243621,13,15,False
01-04-2025,dadra and nagar haveli and daman and diu,daman,396220,14,22,False
01-04-2025,uttar pradesh,shahjahanpur,242123,104,20,False
01-04-2025,gujarat,junagadh,362229,23,54,False
01-04-2025,uttar pradesh,lucknow,227125,589,312,False
01-04-2025,uttar pradesh,mainpuri,205142,26,12,False
01-04-2025,tamil nadu,chennai,600108,15,24,False
01-04-2025,chandigarh,chandigarh,160103,50,55,False
01-04-2025,uttar pradesh,rampur,243701,2142,426,False
01-04-2025,uttar pradesh,basti,272170,412,172,False
01-04-2025,madhya pradesh,shajapur,465440,290,157,False
01-04-2025,madhya pradesh,dhar,454129,18,36,False
01-04-2025,uttar pradesh,bareilly,262407,771,200,False
01-04-2025,bihar,nawada,805133,13,31,False
01-04-2025,uttar pradesh,bulandshahr,245405,745,101,False
01-04-2025,bihar,arwal,804430,19,12,False
01-04-2025,dadra and nagar haveli and daman and diu,diu,362540,10,10,False
01-04-2025,rajasthan,jaipur,303802,14,44,False
01-04-2025,west bengal,howrah,711326,12,20,False
01-04-2025,west bengal,dakshin dinajpur,733151,17,21,False
01-04-2025,uttar pradesh,unnao,241504,1287,527,False
01-04-2025,assam,dhemaji,786110,149,57,False
01-04-2025,uttar pradesh,bijnor,246768,137,82,False
01-04-2025,uttar pradesh,bulandshahr,202399,369,45,False
01-04-2025,bihar,bhojpur,802237,21,16,False
01-04-2025,andhra pradesh,east godavari,507135,245,100,False
01-04-2025,bihar,munger,813321,485,528,False
01-04-2025,andhra pradesh,east godavari,533240,214,57,False
01-04-2025,gujarat,mahesana,382825,20,28,False
01-04-2025,west bengal,hooghly,712247,14,44,False
01-04-2025,uttar pradesh,unnao,241501,1179,448,False
01-04-2025,tamil nadu,madurai,625705,96,310,False
01-04-2025,west bengal,bankura,722110,14,12,False
01-04-2025,uttar pradesh,budaun,202524,362,143,False
01-04-2025,gujarat,surat,394220,27,49,False
01-04-2025,punjab,jalandhar,144014,17,31,False
01-04-2025,uttar pradesh,bara banki,227131,628,266,False
01-04-2025,uttar pradesh,farrukhabad,206451,351,106,False
01-04-2025,telangana,nagarkurnool,509401,28,52,False
01-04-2025,madhya pradesh,umaria,484552,82,57,False
01-04-2025,bihar,lakhisarai,811315,138,102,False
01-04-2025,chhattisgarh,raipur,492007,91,240,False
01-04-2025,gujarat,mahesana,384215,19,15,False
01-04-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1043,1549,False
01-04-2025,west bengal,cooch behar,736132,20,37,False
01-04-2025,west bengal,murshidabad,742182,12,25,False
01-04-2025,himachal pradesh,mandi,174403,39,44,False
01-04-2025,chhattisgarh,korba,495678,58,210,False
01-04-2025,bihar,begusarai,851225,50,29,False
01-04-2025,bihar,gaya,805130,25,31,False
01-04-2025,himachal pradesh,mandi,176122,42,83,False
01-04-2025,bihar,muzaffarpur,843153,62,52,False
01-04-2025,himachal pradesh,sirmaur,173022,140,147,False
01-04-2025,gujarat,mahesana,382820,28,35,False
01-04-2025,karnataka,bidar,585415,30,43,False
01-04-2025,west bengal,dakshin dinajpur,733149,13,18,False
01-04-2025,uttar pradesh,bulandshahr,202391,179,47,False
01-04-2025,gujarat,valsad,396235,102,92,False
01-04-2025,puducherry,karaikal,609603,31,59,False
01-04-2025,gujarat,rajkot,364485,59,46,False
01-04-2025,uttar pradesh,saharanpur,247670,81,50,False
01-04-2025,uttar pradesh,lucknow,227105,93,168,False
01-04-2025,telangana,adilabad,504346,87,188,False
01-04-2025,uttar pradesh,firozabad,205141,308,177,False
01-04-2025,west bengal,bankura,722169,13,10,False
01-04-2025,mizoram,lunglei,796730,491,378,False
01-04-2025,maharashtra,jalgaon,425127,142,369,False
01-04-2025,gujarat,mahisagar,389240,164,116,False
01-04-2025,uttar pradesh,bulandshahr,245403,559,125,False
01-04-2025,dadra and nagar haveli and daman and diu,daman,396210,314,157,False
01-04-2025,andhra pradesh,east godavari,507134,162,46,False
01-04-2025,mizoram,aizawl,796036,93,31,False
01-04-2025,telangana,hyderabad,500095,24,21,False
01-04-2025,jharkhand,east singhbhum,831018,138,175,False
01-04-2025,west bengal,murshidabad,742188,12,26,False
01-04-2025,himachal pradesh,mandi,176123,11,16,False
01-04-2025,jharkhand,simdega,835201,960,1419,False
01-04-2025,gujarat,surat,394230,292,500,False
01-04-2025,uttar pradesh,fatehpur,212666,42,33,False
01-04-2025,gujarat,mahesana,382815,16,37,False
01-04-2025,tamil nadu,kancheepuram,603202,360,337,False
01-04-2025,gujarat,mahesana,382710,52,72,False
01-04-2025,uttar pradesh,budaun,202523,497,120,False
01-04-2025,dadra and nagar haveli and daman and diu,daman,396210,49,87,False
01-04-2025,gujarat,mahesana,382715,352,523,False
01-04-2025,chhattisgarh,raipur,492011,34,137,False
01-04-2025,west bengal,murshidabad,742157,76,152,False
01-04-2025,maharashtra,amravati,444728,32,172,False
01-04-2025,maharashtra,thane,421001,153,360,False
01-04-2025,bihar,patna,804454,104,117,False
01-04-2025,bihar,jehanabad,804454,55,62,False
01-04-2025,bihar,bhagalpur,813129,23,28,False
01-04-2025,tamil nadu,salem,636104,125,137,False
01-04-2025,uttar pradesh,bulandshahr,245401,353,89,False
01-04-2025,punjab,amritsar,143110,291,884,False
01-04-2025,uttar pradesh,bara banki,227302,302,165,False
01-04-2025,gujarat,amreli,365660,21,84,False
01-04-2025,rajasthan,jaipur,302011,13,56,False
01-04-2025,bihar,sheikhpura,811315,22,37,False
01-04-2025,maharashtra,jalgaon,424116,117,298,False
01-04-2025,bihar,samastipur,848220,32,27,False
01-04-2025,andhra pradesh,eluru,507114,49,100,False
01-04-2025,odisha,angul,759104,41,48,False
01-04-2025,chhattisgarh,bijapur,494447,270,716,False
01-04-2025,madhya pradesh,indore,453332,10,11,False
01-04-2025,puducherry,puducherry,605014,27,43,False
01-04-2025,west bengal,purba medinipur,721605,17,11,False
01-04-2025,uttar pradesh,jaunpur,222101,33,55,False
01-04-2025,madhya pradesh,sagar,470111,42,44,False
01-04-2025,andhra pradesh,krishna,521225,191,73,False
01-04-2025,chhattisgarh,bijapur,494441,55,34,False
01-04-2025,west bengal,uttar dinajpur,733214,23,38,False
01-04-2025,bihar,samastipur,848237,65,83,False
01-04-2025,west bengal,murshidabad,742229,12,21,False
01-04-2025,bihar,jamui,811315,516,328,False
01-04-2025,bihar,vaishali,844139,62,77,False
01-04-2025,gujarat,rajkot,364470,15,36,False
01-04-2025,uttar pradesh,lucknow,227101,146,121,False
01-04-2025,gujarat,navsari,396424,43,54,False
01-04-2025,bihar,bhagalpur,813223,133,89,False
01-04-2025,jammu and kashmir,udhampur,182117,76,121,False
01-04-2025,west bengal,malda,732147,13,27,False
01-04-2025,west bengal,uttar dinajpur,733213,23,39,False
01-04-2025,maharashtra,chandrapur,441228,58,269,False
01-04-2025,tamil nadu,kancheepuram,600114,54,100,False
01-04-2025,uttar pradesh,jaunpur,222107,72,14,False
01-04-2025,gujarat,valsad,396240,24,32,False
01-04-2025,uttar pradesh,bulandshahr,245407,299,85,False
01-04-2025,uttar pradesh,bulandshahr,202393,1945,340,False
01-04-2025,uttar pradesh,mirzapur,231310,238,61,False
01-04-2025,bihar,muzaffarpur,843161,22,31,False
01-04-2025,uttar pradesh,budaun,202526,345,88,False
01-04-2025,rajasthan,nagaur,341542,19,31,False
01-04-2025,uttar pradesh,firozabad,205147,189,56,False
01-04-2025,west bengal,bankura,722175,14,42,False
01-04-2025,bihar,saran,841105,14,13,False
01-04-2025,uttar pradesh,lucknow,227205,446,224,False
01-04-2025,puducherry,puducherry,670672,10,13,False
01-04-2025,uttar pradesh,bulandshahr,245402,271,99,False
01-04-2025,west bengal,dakshin dinajpur,733153,15,16,False
01-04-2025,west bengal,bankura,722112,10,18,False
01-04-2025,rajasthan,ganganagar,335705,22,23,False
01-04-2025,bihar,banka,813128,23,25,False
01-04-2025,mizoram,lunglei,796581,138,25,False
01-04-2025,haryana,ambala,133021,35,43,False
01-04-2025,uttar pradesh,farrukhabad,207505,308,83,False
01-04-2025,rajasthan,alwar,301712,42,69,False
01-04-2025,jammu and kashmir,kulgam,192102,24,11,False
01-04-2025,uttar pradesh,sambhal,202522,1495,165,False
01-04-2025,uttar pradesh,moradabad,202411,1274,317,False
01-04-2025,gujarat,mahesana,382840,24,44,False
01-04-2025,gujarat,chhotaudepur,391155,86,54,False
01-04-2025,uttar pradesh,sambhal,202411,255,57,False
01-04-2025,chhattisgarh,bastar,494005,47,257,False
01-04-2025,jharkhand,ramgarh,825101,464,378,False
01-04-2025,uttar pradesh,farrukhabad,207504,132,35,False
01-04-2025,gujarat,junagadh,362725,30,163,False
01-04-2025,tamil nadu,theni,625582,91,241,False
01-04-2025,bihar,banka,813127,31,19,False
01-04-2025,tamil nadu,chengalpattu,603202,37,30,False
01-04-2025,madhya pradesh,bhopal,462420,353,233,False
01-04-2025,west bengal,south 24 parganas,743601,13,16,False
01-04-2025,tamil nadu,karur,639003,65,112,False
01-04-2025,uttarakhand,haridwar,246763,49,52,False
01-04-2025,chhattisgarh,uttar bastar kanker,494669,35,247,False
01-04-2025,chhattisgarh,kondagaon,494230,27,284,False
01-04-2025,uttar pradesh,baghpat,250515,167,67,False
01-04-2025,himachal pradesh,kangra,176219,12,22,False
01-04-2025,uttar pradesh,bara banki,227301,720,342,False
01-04-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,76,153,False
01-04-2025,uttar pradesh,budaun,202521,50,33,False
01-04-2025,west bengal,murshidabad,742171,36,68,False
01-04-2025,uttar pradesh,sambhal,202414,567,93,False
01-04-2025,west bengal,paschim medinipur,721252,13,11,False
01-04-2025,rajasthan,chittorgarh,323306,25,26,False
01-04-2025,jammu and kashmir,anantnag,192102,15,23,False
01-04-2025,kerala,kozhikode,673019,232,249,False
01-04-2025,bihar,saharsa,852210,95,112,False
01-04-2025,uttar pradesh,unnao,229502,54,55,False
01-04-2025,telangana,hyderabad,500025,33,41,False
01-04-2025,jharkhand,dhanbad,828308,38,38,False
01-04-2025,gujarat,tapi,394360,30,23,False
01-04-2025,west bengal,cooch behar,736180,24,56,False
01-04-2025,uttar pradesh,unnao,241502,608,194,False
01-04-2025,tamil nadu,cuddalore,607402,47,69,False
01-04-2025,gujarat,gandhinagar,382024,72,68,False
01-04-2025,punjab,jalandhar,144012,83,194,False
01-04-2025,gujarat,mahesana,382730,51,59,False
