date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-09-2025,punjab,s.a.s nagar,140901,1,0,0
01-09-2025,punjab,s.a.s nagar,160103,1,0,0
01-09-2025,telangana,kumuram bheem asifabad,504299,4,3,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502102,1,0,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502117,1,0,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502255,0,1,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502279,1,1,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502301,0,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524003,2,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524224,1,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524306,2,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524322,2,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524403,2,1,0
01-09-2025,andhra pradesh,y.s.r. kadapa,516227,1,0,0
01-09-2025,assam,cachar,788819,4,2,0
01-09-2025,chhattisgarh,uttar bastar kanker,494771,0,1,0
01-09-2025,delhi,central,110008,16,3,0
01-09-2025,delhi,east,110032,2,0,0
01-09-2025,delhi,east,110092,14,7,0
01-09-2025,delhi,south,110024,0,1,0
01-09-2025,delhi,south,110030,5,1,0
01-09-2025,delhi,south,110048,0,0,1
01-09-2025,delhi,south,110074,5,3,0
01-09-2025,delhi,west,110027,6,0,0
01-09-2025,delhi,west,110041,24,10,0
01-09-2025,gujarat,panch mahals,389310,4,0,0
01-09-2025,gujarat,panch mahals,389320,5,2,0
01-09-2025,gujarat,panch mahals,389341,3,2,0
01-09-2025,gujarat,panch mahals,389390,1,0,0
01-09-2025,gujarat,sabar kantha,383215,0,2,0
01-09-2025,gujarat,sabar kantha,383230,2,0,0
01-09-2025,gujarat,sabar kantha,383235,2,0,0
01-09-2025,gujarat,sabar kantha,383246,5,0,0
01-09-2025,gujarat,sabar kantha,383340,2,0,0
01-09-2025,gujarat,sabar kantha,383430,3,0,0
01-09-2025,gujarat,sabar kantha,383460,2,0,1
01-09-2025,gujarat,surendranagar,363310,4,2,0
01-09-2025,gujarat,surendranagar,363430,2,2,0
01-09-2025,gujarat,surendranagar,363440,7,6,0
01-09-2025,gujarat,surendranagar,363520,13,9,1
01-09-2025,gujarat,surendranagar,382745,3,0,0
01-09-2025,gujarat,dangs,394715,1,0,0
01-09-2025,gujarat,dangs,394730,1,0,0
01-09-2025,jharkhand,saraikela kharsawan,832109,2,0,0
01-09-2025,jharkhand,saraikela kharsawan,832404,6,2,0
01-09-2025,jharkhand,saraikela kharsawan,833216,2,1,0
01-09-2025,madhya pradesh,khandwa (east nimar),450001,5,0,0
01-09-2025,madhya pradesh,khandwa (east nimar),450554,1,0,0
01-09-2025,madhya pradesh,khargone (west nimar),451228,31,6,0
01-09-2025,madhya pradesh,khargone (west nimar),451335,7,2,0
01-09-2025,maharashtra,mumbai,400019,2,0,0
01-09-2025,maharashtra,mumbai,400033,0,1,0
01-09-2025,maharashtra,mumbai,400037,2,2,0
01-09-2025,telangana,medchal malkajgiri,500018,3,1,0
01-09-2025,telangana,medchal malkajgiri,500068,3,0,0
01-09-2025,telangana,medchal malkajgiri,500087,0,2,0
01-09-2025,telangana,medchal malkajgiri,500092,2,0,0
01-09-2025,telangana,medchal malkajgiri,500037,1,0,0
01-09-2025,telangana,medchal malkajgiri,500039,1,0,0
01-09-2025,telangana,medchal malkajgiri,500055,3,0,0
01-09-2025,telangana,warangal,506003,1,0,0
01-09-2025,telangana,warangal,506015,1,0,0
01-09-2025,tripura,dhalai,799275,4,5,0
01-09-2025,tripura,dhalai,799285,3,0,0
01-09-2025,tripura,dhalai,799286,2,2,0
01-09-2025,tripura,north tripura,799251,1,0,0
01-09-2025,tripura,north tripura,799264,2,0,0
01-09-2025,tripura,north tripura,799270,1,1,0
01-09-2025,tripura,north tripura,799280,1,0,0
01-09-2025,tripura,north tripura,799290,3,0,0
01-09-2025,tripura,sepahijala,799100,0,1,0
01-09-2025,tripura,south tripura,799104,15,5,0
01-09-2025,tripura,south tripura,799144,1,5,0
01-09-2025,tripura,unakoti,799263,1,0,0
01-09-2025,tripura,unakoti,799281,3,0,0
01-09-2025,tripura,west tripura,799001,2,1,0
01-09-2025,tripura,west tripura,799003,1,0,0
01-09-2025,tripura,west tripura,799046,1,1,0
01-09-2025,uttar pradesh,bara banki,225001,4,3,0
01-09-2025,uttar pradesh,sant kabir nagar,221409,1,4,0
01-09-2025,uttar pradesh,bhadohi,221404,0,1,0
01-09-2025,west bengal,cooch behar,735301,2,2,0
01-09-2025,west bengal,cooch behar,736146,3,3,0
01-09-2025,west bengal,cooch behar,736167,5,3,0
01-09-2025,west bengal,cooch behar,736171,1,0,0
01-09-2025,west bengal,north 24 parganas,743249,1,0,0
01-09-2025,west bengal,south 24 parganas,700008,0,1,0
01-09-2025,west bengal,south 24 parganas,700099,1,0,0
01-09-2025,west bengal,south 24 parganas,700137,1,0,0
01-09-2025,west bengal,south 24 parganas,700138,1,0,0
01-09-2025,west bengal,south 24 parganas,700145,1,0,0
01-09-2025,west bengal,south 24 parganas,743318,2,0,0
01-09-2025,west bengal,south 24 parganas,743387,1,0,0
01-09-2025,west bengal,south 24 parganas,743392,0,1,0
01-09-2025,west bengal,south 24 parganas,743610,1,0,0
01-09-2025,maharashtra,raigad,402106,0,1,0
01-09-2025,maharashtra,raigad,402202,1,0,0
01-09-2025,maharashtra,raigad,410101,1,0,0
01-09-2025,maharashtra,raigad,410203,0,1,0
01-09-2025,manipur,senapati,795104,8,0,0
01-09-2025,manipur,senapati,795113,1,0,0
01-09-2025,manipur,senapati,795146,1,1,0
01-09-2025,manipur,tamenglong,795125,2,2,0
01-09-2025,manipur,thoubal,795103,2,1,1
01-09-2025,meghalaya,ri bhoi,793116,1,0,2
01-09-2025,nagaland,kohima,797002,3,6,0
01-09-2025,nagaland,meluri,797114,0,0,1
01-09-2025,nagaland,mokokchung,798604,0,0,1
01-09-2025,nagaland,mokokchung,798614,0,1,0
01-09-2025,nagaland,mon,798602,1,3,0
01-09-2025,nagaland,zunheboto,798620,1,2,0
01-09-2025,punjab,sri muktsar sahib,152107,4,0,0
01-09-2025,punjab,s.a.s nagar,140306,1,0,0
01-09-2025,punjab,s.a.s nagar,140507,2,2,0
01-09-2025,punjab,s.a.s nagar,160055,2,0,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502110,0,1,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502325,0,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524001,1,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524002,7,3,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524004,11,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524101,1,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524121,2,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524223,2,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524225,4,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524402,2,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524410,2,0,0
01-09-2025,andhra pradesh,y.s.r. kadapa,516001,1,2,0
01-09-2025,assam,cachar,788830,2,0,0
01-09-2025,assam,cachar,788831,0,1,0
01-09-2025,assam,tamulpur,781364,0,1,0
01-09-2025,chhattisgarh,balrampur-ramanujganj,497220,3,2,0
01-09-2025,chhattisgarh,balrampur-ramanujganj,497223,3,0,0
01-09-2025,chhattisgarh,dakshin bastar dantewada,494441,1,0,0
01-09-2025,chhattisgarh,uttar bastar kanker,494336,1,0,0
01-09-2025,chhattisgarh,uttar bastar kanker,494670,1,0,0
01-09-2025,chhattisgarh,uttar bastar kanker,494777,2,1,0
01-09-2025,delhi,central,110002,2,1,0
01-09-2025,delhi,central,110012,3,2,0
01-09-2025,delhi,central,110055,1,2,0
01-09-2025,delhi,east,110051,9,2,0
01-09-2025,delhi,east,110091,5,5,1
01-09-2025,delhi,north,110006,8,7,0
01-09-2025,delhi,north,110054,2,1,1
01-09-2025,delhi,north,110084,25,7,0
01-09-2025,delhi,south,110003,0,1,0
01-09-2025,delhi,south,110062,24,4,0
01-09-2025,delhi,south,110080,3,0,0
01-09-2025,delhi,west,110015,7,3,1
01-09-2025,delhi,west,110059,29,11,1
01-09-2025,gujarat,panch mahals,388713,2,1,0
01-09-2025,gujarat,panch mahals,389115,13,2,0
01-09-2025,gujarat,panch mahals,389365,6,5,0
01-09-2025,gujarat,sabar kantha,383001,8,0,4
01-09-2025,gujarat,sabar kantha,383210,1,0,1
01-09-2025,gujarat,sabar kantha,383255,6,4,0
01-09-2025,gujarat,sabar kantha,383307,1,0,0
01-09-2025,gujarat,sabar kantha,383315,1,1,0
01-09-2025,gujarat,sabar kantha,383350,3,3,0
01-09-2025,gujarat,surendranagar,363035,2,0,0
01-09-2025,gujarat,surendranagar,363351,1,0,0
01-09-2025,gujarat,surendranagar,382775,3,2,1
01-09-2025,haryana,yamunanagar,133204,3,0,0
01-09-2025,haryana,yamunanagar,135021,1,0,0
01-09-2025,haryana,yamunanagar,135102,1,0,0
01-09-2025,jharkhand,saraikela kharsawan,831012,3,1,0
01-09-2025,jharkhand,saraikela kharsawan,831013,2,1,0
01-09-2025,jharkhand,saraikela kharsawan,833101,1,0,0
01-09-2025,jharkhand,saraikela kharsawan,832404,4,2,0
01-09-2025,madhya pradesh,khandwa (east nimar),450881,0,1,0
01-09-2025,madhya pradesh,khandwa (east nimar),451115,1,1,0
01-09-2025,madhya pradesh,khargone (west nimar),451001,15,3,0
01-09-2025,madhya pradesh,khargone (west nimar),451224,0,1,0
01-09-2025,madhya pradesh,khargone (west nimar),451441,9,9,1
01-09-2025,maharashtra,mumbai,400002,1,0,0
01-09-2025,maharashtra,mumbai,400008,1,0,0
01-09-2025,maharashtra,mumbai,400010,2,0,0
01-09-2025,maharashtra,mumbai,400012,2,1,0
01-09-2025,telangana,medchal malkajgiri,500015,1,0,0
01-09-2025,telangana,medchal malkajgiri,500043,1,0,0
01-09-2025,telangana,medchal malkajgiri,500049,1,0,0
01-09-2025,telangana,medchal malkajgiri,500085,1,0,0
01-09-2025,telangana,medchal malkajgiri,500090,0,1,0
01-09-2025,telangana,warangal,506134,1,0,0
01-09-2025,telangana,warangal,506330,1,0,0
01-09-2025,telangana,warangal,506332,1,0,0
01-09-2025,telangana,warangal,506006,1,1,0
01-09-2025,telangana,yadadri bhuvanagiri,508105,1,0,0
01-09-2025,telangana,yadadri bhuvanagiri,508115,1,0,0
01-09-2025,telangana,yadadri bhuvanagiri,508126,3,0,0
01-09-2025,telangana,yadadri bhuvanagiri,508252,3,4,0
01-09-2025,telangana,yadadri bhuvanagiri,508253,4,2,0
01-09-2025,telangana,yadadri bhuvanagiri,508277,3,2,0
01-09-2025,tripura,dhalai,799284,10,2,0
01-09-2025,tripura,dhalai,799289,3,3,0
01-09-2025,tripura,dhalai,799289,1,0,0
01-09-2025,tripura,north tripura,799262,2,1,0
01-09-2025,tripura,sepahijala,799115,5,2,0
01-09-2025,tripura,sepahijala,799131,1,5,0
01-09-2025,tripura,south tripura,799120,1,0,0
01-09-2025,tripura,south tripura,799141,5,0,0
01-09-2025,tripura,south tripura,799156,1,0,0
01-09-2025,tripura,south tripura,799157,1,0,0
01-09-2025,tripura,unakoti,799264,3,2,0
01-09-2025,tripura,west tripura,799005,1,0,0
01-09-2025,tripura,west tripura,799014,1,0,0
01-09-2025,tripura,west tripura,799015,1,0,0
01-09-2025,tripura,west tripura,799103,0,1,0
01-09-2025,tripura,west tripura,799202,1,2,0
01-09-2025,tripura,west tripura,799211,1,2,0
01-09-2025,uttar pradesh,bara banki,225123,0,1,0
01-09-2025,uttar pradesh,sant kabir nagar,221304,2,6,0
01-09-2025,uttar pradesh,sant kabir nagar,221310,3,2,0
01-09-2025,uttar pradesh,sant kabir nagar,221314,1,3,0
01-09-2025,uttar pradesh,sant kabir nagar,221402,4,6,0
01-09-2025,uttar pradesh,bhadohi,221401,0,1,0
01-09-2025,west bengal,cooch behar,736118,1,0,0
01-09-2025,west bengal,cooch behar,736156,2,3,0
01-09-2025,west bengal,cooch behar,736177,1,0,0
01-09-2025,west bengal,cooch behar,736207,2,1,0
01-09-2025,west bengal,north 24 parganas,700102,2,0,0
01-09-2025,west bengal,north 24 parganas,700118,1,0,0
01-09-2025,west bengal,north 24 parganas,700121,2,0,0
01-09-2025,west bengal,north 24 parganas,700159,0,1,0
01-09-2025,west bengal,north 24 parganas,743166,1,0,0
01-09-2025,west bengal,north 24 parganas,743193,1,0,0
01-09-2025,west bengal,north 24 parganas,743289,0,1,0
01-09-2025,west bengal,north 24 parganas,743446,2,1,0
01-09-2025,west bengal,south 24 parganas,743329,1,1,0
01-09-2025,west bengal,south 24 parganas,743347,1,0,0
01-09-2025,gujarat,panch mahals,389110,1,0,0
01-09-2025,gujarat,panch mahals,389120,11,1,0
01-09-2025,gujarat,panch mahals,389370,3,0,0
01-09-2025,gujarat,sabar kantha,383205,6,2,1
01-09-2025,gujarat,sabar kantha,383270,1,7,1
01-09-2025,gujarat,sabar kantha,383275,1,0,0
01-09-2025,gujarat,sabar kantha,383320,1,0,0
01-09-2025,gujarat,sabar kantha,383325,5,3,0
01-09-2025,gujarat,sabar kantha,383462,2,0,0
01-09-2025,gujarat,surendranagar,363001,7,0,0
01-09-2025,gujarat,surendranagar,363030,3,1,0
01-09-2025,gujarat,surendranagar,363320,1,0,0
01-09-2025,gujarat,surendranagar,363410,4,0,0
01-09-2025,gujarat,surendranagar,363415,2,0,0
01-09-2025,gujarat,surendranagar,363510,7,0,0
01-09-2025,gujarat,surendranagar,382750,1,1,0
01-09-2025,gujarat,surendranagar,382760,2,0,0
01-09-2025,gujarat,surendranagar,382765,3,2,0
01-09-2025,gujarat,dangs,394716,10,4,0
01-09-2025,haryana,yamunanagar,135002,1,0,0
01-09-2025,haryana,yamunanagar,135003,2,0,0
01-09-2025,jharkhand,saraikela kharsawan,832108,3,1,0
01-09-2025,jharkhand,saraikela kharsawan,832401,4,4,0
01-09-2025,jharkhand,saraikela kharsawan,832402,1,0,0
01-09-2025,jharkhand,saraikela kharsawan,832403,7,1,0
01-09-2025,jharkhand,saraikela kharsawan,832108,1,1,0
01-09-2025,jharkhand,saraikela kharsawan,832109,1,1,0
01-09-2025,jharkhand,saraikela kharsawan,832401,1,1,0
01-09-2025,madhya pradesh,khandwa (east nimar),450116,1,4,0
01-09-2025,madhya pradesh,khargone (west nimar),451111,1,1,0
01-09-2025,madhya pradesh,khargone (west nimar),451113,3,0,0
01-09-2025,madhya pradesh,khargone (west nimar),451221,4,2,0
01-09-2025,madhya pradesh,khargone (west nimar),451332,21,18,3
01-09-2025,maharashtra,raigad,402105,1,0,0
01-09-2025,maharashtra,raigad,402111,1,0,0
01-09-2025,maharashtra,raigad,402402,1,0,0
01-09-2025,maharashtra,raigad,410201,1,0,0
01-09-2025,maharashtra,raigad,410206,6,1,0
01-09-2025,manipur,bishnupur,795134,5,0,1
01-09-2025,manipur,jiribam,795115,0,1,0
01-09-2025,manipur,senapati,795002,0,3,0
01-09-2025,manipur,senapati,795015,2,1,0
01-09-2025,manipur,tamenglong,795115,0,2,1
01-09-2025,manipur,tamenglong,795147,0,6,0
01-09-2025,manipur,ukhrul,795142,0,3,0
01-09-2025,meghalaya,ri bhoi,793105,3,5,9
01-09-2025,nagaland,kohima,797105,0,2,1
01-09-2025,nagaland,mon,798621,4,2,0
01-09-2025,punjab,s.a.s nagar,140301,3,0,0
01-09-2025,punjab,s.a.s nagar,160104,1,0,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502246,0,1,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502247,2,0,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502278,3,1,0
01-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502334,1,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524132,4,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524304,0,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524308,1,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524344,4,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524345,0,1,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524346,3,0,0
01-09-2025,andhra pradesh,sri potti sriramulu nellore,524407,1,0,0
01-09-2025,andhra pradesh,y.s.r. kadapa,516355,1,0,0
01-09-2025,assam,cachar,788931,1,0,0
01-09-2025,assam,tamulpur,781368,0,1,0
01-09-2025,bihar,kaimur (bhabua),821109,0,1,0
01-09-2025,chhattisgarh,dakshin bastar dantewada,494551,0,1,0
01-09-2025,chhattisgarh,dakshin bastar dantewada,494552,2,0,0
01-09-2025,delhi,central,110003,1,1,3
01-09-2025,delhi,east,110095,12,6,0
01-09-2025,delhi,south,110014,2,3,0
01-09-2025,delhi,south,110020,5,5,0
01-09-2025,delhi,south,110025,13,6,0
01-09-2025,delhi,south,110065,2,0,1
01-09-2025,delhi,south,110076,8,3,1
01-09-2025,delhi,west,110018,12,4,1
01-09-2025,west bengal,north 24 parganas,700128,1,0,0
01-09-2025,west bengal,north 24 parganas,700129,0,1,0
01-09-2025,west bengal,north 24 parganas,743126,1,0,0
01-09-2025,west bengal,north 24 parganas,743127,1,1,0
01-09-2025,west bengal,north 24 parganas,743145,4,3,0
01-09-2025,west bengal,north 24 parganas,743456,2,0,0
01-09-2025,west bengal,south 24 parganas,743312,1,1,0
01-09-2025,telangana,kumuram bheem asifabad,504313,2,0,0
01-09-2025,telangana,medchal malkajgiri,500014,0,1,0
01-09-2025,telangana,medchal malkajgiri,500062,1,2,0
01-09-2025,telangana,medchal malkajgiri,500067,0,1,0
01-09-2025,telangana,medchal malkajgiri,500072,2,1,0
01-09-2025,telangana,medchal malkajgiri,500083,3,0,0
01-09-2025,telangana,medchal malkajgiri,500090,3,0,0
01-09-2025,telangana,warangal,506349,2,0,0
01-09-2025,telangana,warangal,506001,2,0,0
01-09-2025,telangana,warangal,506002,8,0,1
01-09-2025,telangana,warangal,506007,0,1,0
01-09-2025,telangana,yadadri bhuvanagiri,508101,1,0,0
01-09-2025,telangana,yadadri bhuvanagiri,508116,3,1,0
01-09-2025,telangana,yadadri bhuvanagiri,508284,4,0,0
01-09-2025,tripura,dhalai,799273,0,1,0
01-09-2025,tripura,gomati,799101,1,0,0
01-09-2025,tripura,gomati,799114,2,3,0
01-09-2025,tripura,khowai,799205,5,0,0
01-09-2025,tripura,north tripura,799261,4,0,0
01-09-2025,tripura,north tripura,799281,1,0,0
01-09-2025,tripura,south tripura,799153,1,0,0
01-09-2025,tripura,south tripura,799155,3,0,0
01-09-2025,tripura,unakoti,799288,1,1,0
01-09-2025,tripura,west tripura,799004,4,2,0
01-09-2025,tripura,west tripura,799009,2,1,0
01-09-2025,tripura,west tripura,799035,0,2,0
01-09-2025,tripura,west tripura,799102,1,0,0
01-09-2025,tripura,west tripura,799130,2,1,0
01-09-2025,uttar pradesh,bara banki,225122,2,1,0
01-09-2025,uttar pradesh,bara banki,227301,1,0,0
01-09-2025,uttar pradesh,sant kabir nagar,221303,6,7,0
01-09-2025,uttar pradesh,sant kabir nagar,221306,3,2,0
01-09-2025,uttar pradesh,sant kabir nagar,221406,0,3,0
01-09-2025,west bengal,cooch behar,736131,1,2,0
01-09-2025,west bengal,cooch behar,736133,1,0,0
01-09-2025,west bengal,cooch behar,736145,1,1,0
01-09-2025,west bengal,cooch behar,736160,1,1,0
01-09-2025,west bengal,cooch behar,736172,0,1,0
02-09-2025,telangana,warangal,506005,2,0,0
02-09-2025,telangana,warangal,506332,1,0,0
02-09-2025,telangana,warangal,506003,3,0,0
02-09-2025,telangana,warangal,506005,2,1,0
02-09-2025,telangana,warangal,506006,1,0,0
02-09-2025,telangana,yadadri bhuvanagiri,508113,1,0,0
02-09-2025,telangana,yadadri bhuvanagiri,508277,4,1,0
02-09-2025,tripura,dhalai,799204,1,1,0
02-09-2025,tripura,dhalai,799273,2,1,0
02-09-2025,tripura,dhalai,799278,1,1,0
02-09-2025,tripura,gomati,799114,3,1,0
02-09-2025,tripura,khowai,799201,1,0,1
02-09-2025,tripura,north tripura,799262,1,0,0
02-09-2025,tripura,south tripura,799141,5,4,0
02-09-2025,tripura,south tripura,799143,5,2,0
02-09-2025,tripura,unakoti,799290,1,0,0
02-09-2025,tripura,west tripura,799102,2,0,0
02-09-2025,tripura,west tripura,799103,1,0,0
02-09-2025,uttar pradesh,bara banki,225301,2,2,0
02-09-2025,uttar pradesh,bara banki,225302,1,0,0
02-09-2025,uttar pradesh,bara banki,227301,1,0,0
02-09-2025,uttar pradesh,sant kabir nagar,221301,2,5,0
02-09-2025,uttar pradesh,sant kabir nagar,221304,9,12,0
02-09-2025,uttar pradesh,sant kabir nagar,221310,1,5,0
02-09-2025,uttar pradesh,sant kabir nagar,221401,7,13,0
02-09-2025,uttar pradesh,sant kabir nagar,221402,2,8,0
02-09-2025,uttar pradesh,sant kabir nagar,221404,3,8,0
02-09-2025,west bengal,cooch behar,735211,1,0,0
02-09-2025,west bengal,cooch behar,736133,2,1,0
02-09-2025,west bengal,north 24 parganas,700121,1,0,0
02-09-2025,west bengal,north 24 parganas,700124,0,1,0
02-09-2025,west bengal,north 24 parganas,743221,1,1,0
02-09-2025,west bengal,south 24 parganas,743371,4,0,0
02-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502001,0,2,0
02-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502032,1,0,0
02-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502278,3,0,0
02-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502291,4,0,0
02-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502314,1,0,0
02-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502316,2,0,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524226,2,0,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524227,1,0,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524228,0,1,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524234,1,0,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524301,1,0,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524314,5,0,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524315,4,3,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524366,1,0,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524412,2,0,0
02-09-2025,andhra pradesh,sri potti sriramulu nellore,524415,1,0,0
02-09-2025,andhra pradesh,y.s.r. kadapa,516002,1,0,0
02-09-2025,andhra pradesh,y.s.r. kadapa,516247,0,0,1
02-09-2025,chhattisgarh,balrampur-ramanujganj,497224,2,1,0
02-09-2025,chhattisgarh,dakshin bastar dantewada,494449,1,0,0
02-09-2025,chhattisgarh,uttar bastar kanker,494777,4,0,0
02-09-2025,delhi,central,110008,3,1,0
02-09-2025,delhi,east,110031,9,5,0
02-09-2025,delhi,east,110096,7,2,0
02-09-2025,delhi,south,110044,14,5,0
02-09-2025,delhi,south,110048,0,0,1
02-09-2025,gujarat,panch mahals,389001,5,1,0
02-09-2025,gujarat,panch mahals,389120,4,1,0
02-09-2025,gujarat,panch mahals,389210,12,6,0
02-09-2025,gujarat,panch mahals,389341,1,1,0
02-09-2025,gujarat,panch mahals,389390,2,3,0
02-09-2025,gujarat,sabar kantha,383205,4,1,1
02-09-2025,gujarat,sabar kantha,383220,0,1,0
02-09-2025,gujarat,sabar kantha,383255,10,0,0
02-09-2025,gujarat,sabar kantha,383325,2,0,0
02-09-2025,gujarat,sabar kantha,383422,6,16,2
02-09-2025,gujarat,sabar kantha,383450,1,0,0
02-09-2025,gujarat,surendranagar,363020,1,0,0
