,date,state,district,pincode,bio_age_5_17,bio_age_17_
505,08-12-2025,tamil nadu,villupuram,605752,4,3
506,08-12-2025,tamil nadu,villupuram,605754,5,1
507,08-12-2025,tamil nadu,villupuram,605755,4,1
508,08-12-2025,tamil nadu,villupuram,605756,2,0
509,08-12-2025,tamil nadu,villupuram,606102,20,0
510,08-12-2025,tamil nadu,villupuram,606202,9,2
511,08-12-2025,tamil nadu,villupuram,606401,15,15
512,08-12-2025,tamil nadu,villupuram,607107,11,0
513,08-12-2025,tamil nadu,villupuram,607201,8,3
514,08-12-2025,tamil nadu,villupuram,607202,4,2
515,08-12-2025,tamil nadu,villupuram,607203,13,0
516,08-12-2025,telangana,jayashankar bhupalpally,506164,1,0
517,08-12-2025,telangana,jayashankar bhupalpally,506169,1,2
518,08-12-2025,telangana,k.v. rangareddy,500008,1,1
519,08-12-2025,telangana,k.v. rangareddy,500018,25,6
520,08-12-2025,telangana,k.v. rangareddy,500032,6,1
521,08-12-2025,telangana,k.v. rangareddy,500052,20,11
522,08-12-2025,telangana,k.v. rangareddy,500067,2,1
523,08-12-2025,telangana,k.v. rangareddy,500068,3,13
524,08-12-2025,telangana,k.v. rangareddy,500074,6,5
525,08-12-2025,telangana,k.v. rangareddy,500086,4,3
526,08-12-2025,telangana,k.v. rangareddy,500089,10,4
527,08-12-2025,telangana,k.v. rangareddy,500102,0,1
528,08-12-2025,telangana,k.v. rangareddy,501106,2,8
529,08-12-2025,telangana,k.v. rangareddy,501144,6,3
530,08-12-2025,telangana,k.v. rangareddy,501202,8,9
531,08-12-2025,telangana,k.v. rangareddy,501501,7,8
532,08-12-2025,telangana,k.v. rangareddy,501511,1,3
533,08-12-2025,telangana,k.v. rangareddy,509357,1,0
534,08-12-2025,telangana,k.v. rangareddy,509358,3,0
535,08-12-2025,telangana,k.v. rangareddy,509371,3,1
536,08-12-2025,telangana,k.v. rangareddy,509410,1,2
537,08-12-2025,telangana,komaram bheem,504273,1,0
538,08-12-2025,telangana,komaram bheem,504313,4,0
539,08-12-2025,jharkhand,seraikela-kharsawan,833219,2,0
540,08-12-2025,karnataka,bagalkot,586125,1,0
541,08-12-2025,karnataka,bagalkot,587111,2,9
542,08-12-2025,karnataka,bagalkot,587117,2,4
543,08-12-2025,karnataka,bagalkot,587203,9,3
544,08-12-2025,karnataka,bagalkot,587204,3,2
545,08-12-2025,karnataka,bagalkot,587301,15,10
546,08-12-2025,karnataka,bagalkot *,587201,0,1
547,08-12-2025,karnataka,bangalore,560004,0,4
548,08-12-2025,karnataka,bangalore,560005,0,4
549,08-12-2025,karnataka,bangalore,560013,2,0
550,08-12-2025,karnataka,bangalore,560017,0,3
551,08-12-2025,karnataka,bangalore,560019,2,1
552,08-12-2025,karnataka,bangalore,560028,0,1
553,08-12-2025,karnataka,bangalore,560034,0,2
554,08-12-2025,karnataka,bangalore,560035,2,6
555,08-12-2025,karnataka,bangalore,560036,4,3
556,08-12-2025,karnataka,bangalore,560037,2,7
557,08-12-2025,karnataka,bangalore,560050,3,2
558,08-12-2025,karnataka,bangalore,560054,2,6
559,08-12-2025,karnataka,bangalore,560057,1,3
560,08-12-2025,karnataka,bangalore,560077,2,4
561,08-12-2025,karnataka,bangalore,560082,0,1
562,08-12-2025,karnataka,bangalore,560085,4,11
563,08-12-2025,karnataka,bangalore,560094,1,8
564,08-12-2025,karnataka,bangalore,560095,1,0
565,08-12-2025,karnataka,bangalore,560104,1,0
566,08-12-2025,karnataka,bangalore,560105,1,5
567,08-12-2025,karnataka,bangalore,562130,4,6
568,08-12-2025,karnataka,belgaum,590003,1,2
569,08-12-2025,karnataka,belgaum,590014,3,10
570,08-12-2025,karnataka,belgaum,591107,0,1
571,08-12-2025,karnataka,belgaum,591115,0,1
572,08-12-2025,karnataka,belgaum,591123,4,4
573,08-12-2025,karnataka,belgaum,591124,1,2
574,08-12-2025,karnataka,belgaum,591127,1,5
575,08-12-2025,karnataka,belgaum,591201,1,1
576,08-12-2025,karnataka,belgaum,591214,3,1
577,08-12-2025,karnataka,belgaum,591231,0,2
578,08-12-2025,karnataka,belgaum,591234,1,1
579,08-12-2025,karnataka,belgaum,591235,7,6
580,08-12-2025,karnataka,belgaum,591236,1,1
581,08-12-2025,karnataka,belgaum,591238,0,1
582,08-12-2025,karnataka,belgaum,591240,3,3
583,08-12-2025,karnataka,bellary,583102,14,15
584,08-12-2025,karnataka,bellary,583103,10,6
585,08-12-2025,karnataka,bellary,583129,2,5
586,08-12-2025,karnataka,bellary,583134,1,3
587,08-12-2025,karnataka,bellary,583214,3,1
588,08-12-2025,karnataka,bengaluru,560018,5,9
589,08-12-2025,karnataka,bengaluru,560027,5,2
590,08-12-2025,karnataka,bengaluru,560029,1,6
591,08-12-2025,karnataka,bengaluru,560030,3,1
592,08-12-2025,karnataka,bengaluru,560032,24,13
593,08-12-2025,karnataka,bengaluru,560037,6,11
594,08-12-2025,karnataka,bengaluru,560041,2,4
595,08-12-2025,karnataka,bengaluru,560057,10,4
596,08-12-2025,karnataka,bengaluru,560058,22,24
597,08-12-2025,karnataka,bengaluru,560060,7,15
598,08-12-2025,karnataka,bengaluru,560065,2,0
599,08-12-2025,karnataka,bengaluru,560068,17,22
600,08-12-2025,karnataka,bengaluru,560084,3,11
601,08-12-2025,karnataka,bengaluru,560090,7,4
602,08-12-2025,karnataka,bengaluru,562149,1,2
603,08-12-2025,karnataka,bengaluru,562162,1,0
604,08-12-2025,karnataka,bijapur,586101,15,18
605,08-12-2025,karnataka,bijapur,586102,4,3
606,08-12-2025,karnataka,bijapur,586103,2,2
607,08-12-2025,karnataka,bijapur,586108,3,5
608,08-12-2025,karnataka,bijapur,586116,0,2
609,08-12-2025,karnataka,bijapur,586130,0,4
610,08-12-2025,karnataka,bijapur,586206,0,1
611,08-12-2025,karnataka,bijapur,586210,3,5
612,08-12-2025,karnataka,bijapur,586215,2,11
613,08-12-2025,karnataka,chamrajanagar,571126,0,1
614,08-12-2025,karnataka,chamrajanagar,571313,4,5
615,08-12-2025,karnataka,chamrajanagar,571443,2,1
616,08-12-2025,karnataka,chamrajnagar,571126,0,1
617,08-12-2025,karnataka,chamrajnagar,571313,0,1
618,08-12-2025,karnataka,chickmagalur,577101,4,5
619,08-12-2025,karnataka,chickmagalur,577111,1,0
620,08-12-2025,karnataka,chickmagalur,577112,0,3
621,08-12-2025,karnataka,chickmagalur,577122,1,1
622,08-12-2025,karnataka,chickmagalur,577133,1,0
623,08-12-2025,karnataka,chickmagalur,577135,2,1
624,08-12-2025,karnataka,chickmagalur,577160,0,1
625,08-12-2025,karnataka,chickmagalur,577175,0,3
626,08-12-2025,karnataka,chickmagalur,577182,1,1
627,08-12-2025,karnataka,chickmagalur,577228,1,0
628,08-12-2025,karnataka,chikkaballapur,561207,16,12
629,08-12-2025,karnataka,chikkaballapur,561210,2,10
630,08-12-2025,karnataka,chikkaballapur,563159,1,0
631,08-12-2025,karnataka,davangere,577003,8,1
632,08-12-2025,karnataka,davangere,577513,4,5
633,08-12-2025,karnataka,davangere,577514,0,1
634,08-12-2025,karnataka,davangere,577552,4,1
635,08-12-2025,karnataka,davangere,577556,3,1
636,08-12-2025,karnataka,gadag *,582101,0,3
637,08-12-2025,karnataka,gulbarga,585101,9,3
638,08-12-2025,karnataka,gulbarga,585102,10,18
639,08-12-2025,karnataka,gulbarga,585103,5,16
640,08-12-2025,karnataka,gulbarga,585236,2,1
641,08-12-2025,karnataka,gulbarga,585303,0,5
642,08-12-2025,karnataka,gulbarga,585312,3,5
643,08-12-2025,karnataka,gulbarga,585316,1,10
644,08-12-2025,karnataka,hasan,573103,0,3
645,08-12-2025,karnataka,hasan,573117,1,1
646,08-12-2025,karnataka,hasan,573122,0,3
647,08-12-2025,karnataka,hasan,573141,0,1
648,08-12-2025,karnataka,hasan,573142,0,2
649,08-12-2025,karnataka,hasan,573212,0,1
650,08-12-2025,karnataka,hasan,573220,0,1
651,08-12-2025,karnataka,haveri *,581118,1,2
652,08-12-2025,karnataka,mysore,570007,3,7
653,08-12-2025,karnataka,mysore,570010,2,5
654,08-12-2025,karnataka,mysore,570012,0,1
655,08-12-2025,karnataka,mysore,570015,0,1
656,08-12-2025,karnataka,mysore,570018,3,0
657,08-12-2025,karnataka,mysore,570019,8,12
658,08-12-2025,karnataka,mysore,571101,0,5
659,08-12-2025,karnataka,mysore,571105,9,15
660,08-12-2025,karnataka,mysore,571116,1,0
661,08-12-2025,karnataka,mysore,571302,0,1
662,08-12-2025,karnataka,mysore,571312,2,0
663,08-12-2025,karnataka,mysore,571316,0,1
664,08-12-2025,karnataka,ramanagar,562109,8,9
665,08-12-2025,karnataka,ramanagar,562119,7,5
666,08-12-2025,karnataka,ramanagar,562120,5,7
667,08-12-2025,karnataka,ramanagar,562121,4,3
668,08-12-2025,karnataka,shimoga,577202,1,3
669,08-12-2025,karnataka,shimoga,577232,0,1
670,08-12-2025,karnataka,shimoga,577301,7,6
671,08-12-2025,karnataka,shimoga,577414,0,1
672,08-12-2025,karnataka,shimoga,577423,0,1
673,08-12-2025,karnataka,shimoga,577424,1,1
674,08-12-2025,karnataka,shimoga,577430,0,1
675,08-12-2025,karnataka,shimoga,577431,1,0
676,08-12-2025,karnataka,shimoga,577450,0,5
677,08-12-2025,karnataka,tumkur,572103,0,6
678,08-12-2025,karnataka,tumkur,572104,4,6
679,08-12-2025,karnataka,tumkur,572112,4,6
680,08-12-2025,karnataka,tumkur,572115,0,4
681,08-12-2025,karnataka,tumkur,572116,5,4
682,08-12-2025,karnataka,tumkur,572119,1,1
683,08-12-2025,karnataka,tumkur,572123,0,1
684,08-12-2025,karnataka,tumkur,572125,1,7
685,08-12-2025,karnataka,tumkur,572127,13,7
686,08-12-2025,karnataka,tumkur,572142,0,2
687,08-12-2025,karnataka,tumkur,572175,1,2
688,08-12-2025,karnataka,tumkur,572217,1,1
689,08-12-2025,kerala,kasargod,671324,0,3
690,08-12-2025,madhya pradesh,agar malwa,465445,2,10
691,08-12-2025,madhya pradesh,ashok nagar,473101,0,1
692,08-12-2025,madhya pradesh,ashok nagar,473440,5,7
693,08-12-2025,madhya pradesh,ashok nagar,473445,0,1
694,08-12-2025,madhya pradesh,east nimar,450110,0,1
695,08-12-2025,madhya pradesh,east nimar,450117,2,16
696,08-12-2025,madhya pradesh,east nimar,450881,1,9
697,08-12-2025,madhya pradesh,harda *,461331,9,16
698,08-12-2025,madhya pradesh,hoshangabad,461111,15,43
699,08-12-2025,madhya pradesh,hoshangabad,461990,6,25
700,08-12-2025,madhya pradesh,khandwa,450001,25,21
701,08-12-2025,madhya pradesh,khandwa,450112,2,2
702,08-12-2025,madhya pradesh,khandwa,450337,1,4
703,08-12-2025,madhya pradesh,khandwa,450881,1,5
704,08-12-2025,madhya pradesh,khargone,451113,10,22
705,08-12-2025,madhya pradesh,khargone,451225,2,8
706,08-12-2025,madhya pradesh,khargone,451228,14,22
707,08-12-2025,madhya pradesh,khargone,451335,10,17
708,08-12-2025,madhya pradesh,khargone,451441,24,41
709,08-12-2025,madhya pradesh,narsinghpur,487110,12,7
710,08-12-2025,madhya pradesh,narsinghpur,487330,10,4
711,08-12-2025,madhya pradesh,narsinghpur,487441,22,5
712,08-12-2025,madhya pradesh,west nimar,451228,1,3
713,08-12-2025,maharashtra,ahmadnagar,413204,8,6
714,08-12-2025,maharashtra,ahmadnagar,413710,14,14
715,08-12-2025,andaman and nicobar islands,andamans,744105,0,1
716,08-12-2025,andhra pradesh,adilabad,504206,0,1
717,08-12-2025,andhra pradesh,adilabad,504209,0,1
718,08-12-2025,andhra pradesh,adilabad,504272,2,2
719,08-12-2025,andhra pradesh,adilabad,504273,3,2
720,08-12-2025,andhra pradesh,adilabad,504295,1,2
721,08-12-2025,andhra pradesh,adilabad,504301,3,3
722,08-12-2025,andhra pradesh,adilabad,504302,0,4
723,08-12-2025,andhra pradesh,adilabad,504304,1,0
724,08-12-2025,andhra pradesh,adilabad,504306,1,1
725,08-12-2025,andhra pradesh,adilabad,504307,1,2
726,08-12-2025,andhra pradesh,adilabad,504346,0,2
727,08-12-2025,andhra pradesh,anantapur,515122,1,5
728,08-12-2025,andhra pradesh,anantapur,515144,1,6
729,08-12-2025,andhra pradesh,anantapur,515271,1,5
730,08-12-2025,andhra pradesh,anantapur,515291,0,4
731,08-12-2025,andhra pradesh,anantapur,515321,0,2
732,08-12-2025,andhra pradesh,anantapur,515401,5,4
733,08-12-2025,andhra pradesh,anantapur,515541,3,0
734,08-12-2025,andhra pradesh,anantapur,515556,0,4
735,08-12-2025,andhra pradesh,anantapur,515591,4,16
736,08-12-2025,andhra pradesh,anantapur,515631,0,3
737,08-12-2025,andhra pradesh,anantapur,515661,3,2
738,08-12-2025,andhra pradesh,anantapur,515672,1,5
739,08-12-2025,andhra pradesh,anantapur,515701,2,5
740,08-12-2025,andhra pradesh,anantapur,515751,2,3
741,08-12-2025,andhra pradesh,anantapur,515761,3,7
742,08-12-2025,andhra pradesh,anantapur,515763,1,5
743,08-12-2025,andhra pradesh,anantapur,515766,1,7
744,08-12-2025,andhra pradesh,anantapur,515842,3,6
745,08-12-2025,andhra pradesh,ananthapur,515110,1,0
746,08-12-2025,andhra pradesh,ananthapur,515231,2,3
747,08-12-2025,andhra pradesh,ananthapur,515311,0,1
748,08-12-2025,andhra pradesh,ananthapur,515331,2,0
749,08-12-2025,andhra pradesh,ananthapur,515511,0,3
750,08-12-2025,andhra pradesh,ananthapur,515551,1,0
751,08-12-2025,andhra pradesh,ananthapur,515611,3,1
752,08-12-2025,andhra pradesh,ananthapur,515651,1,0
753,08-12-2025,andhra pradesh,ananthapur,515761,1,1
754,08-12-2025,andhra pradesh,ananthapur,515763,0,1
755,08-12-2025,andhra pradesh,ananthapur,515766,1,0
756,08-12-2025,andhra pradesh,ananthapur,515775,2,1
757,08-12-2025,andhra pradesh,ananthapur,515863,1,2
758,08-12-2025,andhra pradesh,cuddapah,516001,16,14
759,08-12-2025,andhra pradesh,cuddapah,516003,21,11
760,08-12-2025,andhra pradesh,cuddapah,516101,12,17
761,08-12-2025,andhra pradesh,cuddapah,516107,10,5
762,08-12-2025,andhra pradesh,cuddapah,516128,4,7
763,08-12-2025,andhra pradesh,cuddapah,516214,6,4
764,08-12-2025,andhra pradesh,cuddapah,516227,8,6
765,08-12-2025,andhra pradesh,cuddapah,516289,11,5
766,08-12-2025,andhra pradesh,cuddapah,516330,1,0
767,08-12-2025,andhra pradesh,cuddapah,516349,2,6
768,08-12-2025,andhra pradesh,cuddapah,516350,3,0
769,08-12-2025,andhra pradesh,cuddapah,516360,27,23
770,08-12-2025,andhra pradesh,cuddapah,516433,3,2
771,08-12-2025,andhra pradesh,cuddapah,516444,3,4
772,08-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533235,0,1
773,08-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533250,0,1
774,08-12-2025,andhra pradesh,hyderabad,500001,7,9
775,08-12-2025,andhra pradesh,hyderabad,500005,4,15
776,08-12-2025,andhra pradesh,hyderabad,500013,6,21
777,08-12-2025,andhra pradesh,hyderabad,500044,1,3
778,08-12-2025,andhra pradesh,hyderabad,500045,3,10
779,08-12-2025,andhra pradesh,hyderabad,500082,2,2
780,08-12-2025,andhra pradesh,hyderabad,500094,0,2
781,08-12-2025,andhra pradesh,k.v.rangareddy,501501,0,1
782,08-12-2025,andhra pradesh,k.v. rangareddy,501141,0,1
783,08-12-2025,andhra pradesh,karim nagar,505184,0,1
784,08-12-2025,andhra pradesh,karim nagar,505327,0,1
785,08-12-2025,andhra pradesh,karimnagar,505302,0,1
786,08-12-2025,andhra pradesh,karimnagar,505475,1,1
787,08-12-2025,andhra pradesh,khammam,507003,4,6
788,08-12-2025,andhra pradesh,khammam,507116,3,3
789,08-12-2025,andhra pradesh,khammam,507120,1,1
790,08-12-2025,andhra pradesh,khammam,507122,2,1
791,08-12-2025,andhra pradesh,khammam,507128,0,1
792,08-12-2025,andhra pradesh,khammam,507129,1,3
793,08-12-2025,andhra pradesh,khammam,507157,0,2
794,08-12-2025,andhra pradesh,khammam,507161,1,1
795,08-12-2025,andhra pradesh,khammam,507165,3,0
796,08-12-2025,andhra pradesh,khammam,507182,2,0
797,08-12-2025,andhra pradesh,khammam,507202,1,0
798,08-12-2025,andhra pradesh,khammam,507203,3,0
799,08-12-2025,andhra pradesh,khammam,507209,1,2
800,08-12-2025,andhra pradesh,khammam,507301,1,1
801,08-12-2025,andhra pradesh,khammam,507303,3,5
802,08-12-2025,andhra pradesh,mahabub nagar,509202,0,5
803,08-12-2025,andhra pradesh,mahabub nagar,509204,0,3
804,08-12-2025,andhra pradesh,mahabub nagar,509205,0,3
805,08-12-2025,andhra pradesh,mahabub nagar,509358,0,1
806,08-12-2025,andhra pradesh,mahabub nagar,509371,0,4
807,08-12-2025,andhra pradesh,mahabub nagar,509407,0,4
808,08-12-2025,andhra pradesh,mahbubnagar,509120,0,4
809,08-12-2025,andhra pradesh,mahbubnagar,509209,0,1
810,08-12-2025,andhra pradesh,mahbubnagar,509216,0,2
811,08-12-2025,andhra pradesh,mahbubnagar,509325,1,0
812,08-12-2025,andhra pradesh,mahbubnagar,509350,0,1
813,08-12-2025,andhra pradesh,mahbubnagar,509385,0,1
814,08-12-2025,andhra pradesh,medak,502001,0,3
815,08-12-2025,andhra pradesh,medak,502220,0,3
816,08-12-2025,andhra pradesh,medak,502247,0,4
817,08-12-2025,andhra pradesh,medak,502286,0,2
818,08-12-2025,andhra pradesh,medak,502313,0,3
819,08-12-2025,andhra pradesh,medak,502334,1,2
820,08-12-2025,andhra pradesh,medak,502336,0,1
821,08-12-2025,andhra pradesh,nalgonda,508004,0,1
822,08-12-2025,andhra pradesh,nalgonda,508105,0,2
823,08-12-2025,andhra pradesh,nalgonda,508126,0,2
824,08-12-2025,andhra pradesh,nalgonda,508223,0,2
825,08-12-2025,andhra pradesh,nalgonda,508248,0,2
826,08-12-2025,andhra pradesh,nalgonda,508284,0,3
827,08-12-2025,andhra pradesh,nalgonda,508374,1,2
828,08-12-2025,andhra pradesh,nellore,524129,3,3
829,08-12-2025,andhra pradesh,nellore,524203,1,2
830,08-12-2025,andhra pradesh,nellore,524223,5,8
831,08-12-2025,andhra pradesh,nellore,524225,0,2
832,08-12-2025,andhra pradesh,nellore,524226,1,0
833,08-12-2025,andhra pradesh,nellore,524308,7,10
834,08-12-2025,andhra pradesh,nellore,524345,3,2
835,08-12-2025,andhra pradesh,nellore,524403,1,2
836,08-12-2025,andhra pradesh,nellore,524409,2,0
837,08-12-2025,andhra pradesh,nellore,524412,1,14
838,08-12-2025,andhra pradesh,nellore,524414,4,0
839,08-12-2025,andhra pradesh,nellore,524415,3,2
840,08-12-2025,andhra pradesh,nizamabad,503001,1,6
841,08-12-2025,andhra pradesh,nizamabad,503111,1,0
842,08-12-2025,andhra pradesh,nizamabad,503114,0,1
843,08-12-2025,andhra pradesh,nizamabad,503123,0,3
844,08-12-2025,andhra pradesh,nizamabad,503185,0,1
845,08-12-2025,andhra pradesh,nizamabad,503202,2,1
846,08-12-2025,andhra pradesh,nizamabad,503225,1,0
847,08-12-2025,andhra pradesh,nizamabad,503246,3,1
848,08-12-2025,andhra pradesh,nizamabad,503305,0,1
849,08-12-2025,andhra pradesh,rangareddi,500019,2,0
850,08-12-2025,andhra pradesh,rangareddi,500039,0,9
851,08-12-2025,andhra pradesh,rangareddi,500043,0,1
852,08-12-2025,andhra pradesh,rangareddi,500048,0,4
853,08-12-2025,andhra pradesh,rangareddi,500092,1,5
854,08-12-2025,andhra pradesh,rangareddi,501401,3,2
855,08-12-2025,andhra pradesh,rangareddi,501509,2,2
856,08-12-2025,andhra pradesh,rangareddi,501512,1,0
857,08-12-2025,andhra pradesh,warangal,506007,0,1
858,08-12-2025,andhra pradesh,warangal,506009,0,1
859,08-12-2025,andhra pradesh,warangal,506015,0,1
860,08-12-2025,andhra pradesh,warangal,506105,1,0
861,08-12-2025,andhra pradesh,warangal,506122,0,1
862,08-12-2025,andhra pradesh,warangal,506142,0,1
863,08-12-2025,andhra pradesh,warangal,506145,1,2
864,08-12-2025,andhra pradesh,warangal,506167,2,4
865,08-12-2025,andhra pradesh,warangal,506168,1,1
866,08-12-2025,andhra pradesh,warangal,506252,1,2
867,08-12-2025,andhra pradesh,warangal,506301,0,2
868,08-12-2025,andhra pradesh,warangal,506314,2,5
869,08-12-2025,andhra pradesh,warangal,506342,0,3
870,08-12-2025,andhra pradesh,warangal,506349,0,2
871,08-12-2025,andhra pradesh,warangal,506391,2,0
872,08-12-2025,andhra pradesh,y. s. r,516001,3,1
873,08-12-2025,andhra pradesh,y. s. r,516321,0,1
874,08-12-2025,andhra pradesh,y. s. r,516362,1,0
875,08-12-2025,arunachal pradesh,shi-yomi,791003,0,1
876,09-12-2025,andhra pradesh,adilabad,504204,1,1
877,09-12-2025,andhra pradesh,adilabad,504207,8,11
878,09-12-2025,andhra pradesh,adilabad,504208,2,7
879,09-12-2025,andhra pradesh,adilabad,504272,3,1
880,09-12-2025,andhra pradesh,adilabad,504295,4,7
881,09-12-2025,andhra pradesh,adilabad,504303,3,3
882,09-12-2025,andhra pradesh,adilabad,504307,0,9
883,09-12-2025,andhra pradesh,adilabad,504311,2,6
884,09-12-2025,andhra pradesh,anantapur,515001,9,24
885,09-12-2025,andhra pradesh,anantapur,515003,0,1
886,09-12-2025,andhra pradesh,anantapur,515134,1,3
887,09-12-2025,andhra pradesh,anantapur,515159,0,1
888,09-12-2025,andhra pradesh,anantapur,515305,2,11
889,09-12-2025,andhra pradesh,anantapur,515321,2,4
890,09-12-2025,andhra pradesh,anantapur,515425,1,8
891,09-12-2025,andhra pradesh,anantapur,515521,1,5
892,09-12-2025,andhra pradesh,anantapur,515556,1,7
893,09-12-2025,andhra pradesh,anantapur,515561,1,1
894,09-12-2025,andhra pradesh,anantapur,515761,4,17
895,09-12-2025,andhra pradesh,anantapur,515787,2,8
896,09-12-2025,andhra pradesh,anantapur,515812,5,17
897,09-12-2025,andhra pradesh,anantapur,515867,1,8
898,09-12-2025,andhra pradesh,ananthapur,515001,12,8
899,09-12-2025,andhra pradesh,ananthapur,515110,2,0
900,09-12-2025,andhra pradesh,ananthapur,515122,2,1
901,09-12-2025,andhra pradesh,ananthapur,515124,0,2
902,09-12-2025,andhra pradesh,ananthapur,515134,1,1
903,09-12-2025,andhra pradesh,ananthapur,515261,0,1
904,09-12-2025,andhra pradesh,ananthapur,515271,2,4
905,09-12-2025,andhra pradesh,ananthapur,515281,4,0
906,09-12-2025,andhra pradesh,ananthapur,515286,2,2
907,09-12-2025,andhra pradesh,ananthapur,515305,3,4
908,09-12-2025,andhra pradesh,ananthapur,515408,1,1
909,09-12-2025,andhra pradesh,ananthapur,515411,9,4
910,09-12-2025,andhra pradesh,ananthapur,515414,1,1
911,09-12-2025,andhra pradesh,ananthapur,515445,3,1
912,09-12-2025,andhra pradesh,ananthapur,515556,1,1
913,09-12-2025,andhra pradesh,ananthapur,515561,0,2
914,09-12-2025,andhra pradesh,ananthapur,515571,1,2
915,09-12-2025,andhra pradesh,ananthapur,515581,1,1
916,09-12-2025,andhra pradesh,ananthapur,515591,4,10
917,09-12-2025,andhra pradesh,ananthapur,515641,2,3
918,09-12-2025,andhra pradesh,ananthapur,515701,6,1
919,09-12-2025,andhra pradesh,ananthapur,515722,2,1
920,09-12-2025,andhra pradesh,ananthapur,515801,7,4
921,09-12-2025,andhra pradesh,cuddapah,516002,13,12
922,09-12-2025,andhra pradesh,cuddapah,516101,18,15
923,09-12-2025,andhra pradesh,cuddapah,516115,9,8
924,09-12-2025,andhra pradesh,cuddapah,516162,15,10
